minimum,support,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,dollar,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,folks,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,drilling,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,killer,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,focus,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,professional,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,governance,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,function,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,matter,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,commitment,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,sales,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,juvenile,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,operations,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,faithful,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,enthusiast,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,banks,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,patriot,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,variety,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,fiber,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,microprocessor,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,liberal,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,sexuality,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,atheist,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,construction,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,shooting,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,planning,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,movement,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,opponent,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,gunfight,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,shaft,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,conservative,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,hanger,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,hospital,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,repeater,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,information,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,vet,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,client,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,toy,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,friend,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,baseball,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,law,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,lad,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,department,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,rap,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,pay,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,pro,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,tax,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,rot,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,sex,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,set,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,fan,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,innocence,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,foe,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,tradition,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,day,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,job,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,complaint,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,sampling,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,kid,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,appendage,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,hip,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,gun,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,guy,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,cyclist,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,criminal,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,flick,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,flier,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,margin,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,act,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,works,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,car,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,obscenity,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,sailor,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,decision,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,concert,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,funds,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,hobbyist,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,credits,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,murderer,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,negotiation,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,critic,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,opportunity,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,alarmist,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,meaning,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,mountain,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,homeless,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,personnel,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,profit,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,lover,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,benefit,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,athlete,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,angler,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,performance,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,expert,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,deposit,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,cleric,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,carver,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,musician,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,cartel,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,prisoner,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,substance,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,malefactor,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,profanity,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,violence,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,objective,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,snowboarder,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,soldier,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,spectator,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,erotica,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,separation,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,separatist,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,aficionado,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,rapper,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,obsessive,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,allegation,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,classic,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,agenda,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,agency,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,golfer,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,constituent,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,attribute,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,stability,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,violator,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
core,gaming,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
mainstream,audience,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
mainstream,faction,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
mainstream,politician,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
mainstream,press,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
mainstream,group,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
mainstream,culture,0,ADJ-LIKE_NOUN,ADJ-LIKE_NOUN
snow,amount,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
advertising,linage,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
water,depth,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
audience,share,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
beer,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
soft drink,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
sale,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
sales,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
item,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
advertising,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
loan,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
retail,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
call,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
transport,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
trading,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
passenger,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
transaction,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
credit,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
phone,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
unit,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
lending,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
investment,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
export,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
market,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
freight,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
production,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
trade,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
classified ad,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
reserve,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
cargo,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
telephone,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
import,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
traffic,volume,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
arsenic,concentration,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
artillery,concentration,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
branch,concentration,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
cholesterol,concentration,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
oxide,concentration,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
party,concentration,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
phytoplankton,concentration,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
risk,concentration,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
drug,concentration,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
fluoride,concentration,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
coal,output,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
oil,output,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
car,output,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
steel,output,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
sugar,output,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
cotton,output,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
rice,output,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
wheat,output,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
gold,output,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
milk,output,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
grain,output,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
gas,output,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
vehicle,output,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
corn,output,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
heat,output,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
energy,output,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
electricity,output,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
grain,yield,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
corn,yield,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
crop,yield,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
medal,tally,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
vote,tally,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
death,toll,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
battle,toll,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
casualty,toll,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
pneumonia,toll,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
siege,toll,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
typhoon,toll,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
rainfall,total,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
delegate,count,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
fraud,count,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
pitch,count,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
misdemeanor,count,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
medal,count,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
conspiracy,count,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
rig,count,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
vote,count,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
murder,count,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
felony,count,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
perjury,count,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
sperm,count,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
population,count,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
casualty,count,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
death,count,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
principal,amount,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
settlement,amount,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
redemption,amount,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
activity,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
alcohol,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
benefit,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
blood,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
cash,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
cholesterol,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
comfort,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
confidence,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
consumer,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
consumption,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
danger,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
debt,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
decibel,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
development,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
dollar,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
emission,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
employment,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
energy,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
entry,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
exposure,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
flood,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
force,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
funding,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
government,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
grade,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
group,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
homocysteine,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
hormone,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
income,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
inflation,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
intensity,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
interest,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
inventory,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
investment,level,0,AMOUNT-OF,AMOUNT-OF.OF_2_1
