lumber,company,CREATE-PROVIDE-GENERATE-SELL
lumber,company,CREATE-PROVIDE-GENERATE-SELL
lumber,company,CREATE-PROVIDE-GENERATE-SELL
lumber,company,CREATE-PROVIDE-GENERATE-SELL
libel,law,TOPIC
libel,law,TOPIC
libel,law,TOPIC
libel,law,TOPIC
libel,law,TOPIC
weapon,proliferation,OBJECTIVE
art,expert,OBJECTIVE
art,expert,TOPIC_OF_EXPERT
art,expert,TOPIC_OF_EXPERT
art,expert,TOPIC_OF_EXPERT
art,expert,PERSONAL_NAME
art,expert,TOPIC_OF_EXPERT
art,expert,TOPIC_OF_EXPERT
art,expert,TOPIC_OF_EXPERT
art,expert,OBJECTIVE
art,expert,TOPIC_OF_EXPERT
art,expert,TOPIC_OF_EXPERT
voice,recorder,OBJECTIVE
voice,recorder,OBJECTIVE
voice,recorder,OBJECTIVE
voice,recorder,OBJECTIVE
voice,recorder,OBJECTIVE
voice,recorder,OBJECTIVE
voice,recorder,OBJECTIVE
voice,recorder,OBJECTIVE
fuel,price,RELATIONAL-NOUN-COMPLEMENT
fuel,price,RELATIONAL-NOUN-COMPLEMENT
fuel,price,RELATIONAL-NOUN-COMPLEMENT
fuel,price,RELATIONAL-NOUN-COMPLEMENT
fuel,price,RELATIONAL-NOUN-COMPLEMENT
fuel,price,RELATIONAL-NOUN-COMPLEMENT
fuel,price,RELATIONAL-NOUN-COMPLEMENT
modernization,plan,OBJECTIVE
modernization,plan,OBJECTIVE
modernization,plan,OBJECTIVE
modernization,plan,OBJECTIVE
modernization,plan,PERFORM&ENGAGE_IN
modernization,plan,OBJECTIVE
modernization,plan,OBJECTIVE
modernization,plan,OBJECTIVE
modernization,plan,OBJECTIVE
modernization,plan,OBJECTIVE
month,stay,MEASURE
hit,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
hit,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
hit,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
hit,list,OBJECTIVE
hit,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
hit,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
hit,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
hit,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
hit,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
hit,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
hit,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
hit,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
hit,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
hit,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
hit,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
funeral,plan,OBJECTIVE
funeral,plan,OBJECTIVE
hour,speech,MEASURE
hour,speech,MEASURE
hour,speech,MEASURE
hour,speech,MEASURE
army,helicopter,PERFORM&ENGAGE_IN
army,helicopter,OWNER-USER
army,helicopter,TOPIC
army,helicopter,OWNER-USER
army,helicopter,SUBJECT
army,helicopter,OWNER-USER
army,helicopter,OWNER-USER
army,helicopter,OWNER-USER
army,helicopter,OWNER-USER
army,helicopter,OWNER-USER
army,helicopter,LOCATION
army,helicopter,OWNER-USER
army,helicopter,OWNER-USER
army,helicopter,EMPLOYER
army,helicopter,OWNER-USER
lifestyle,category,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
lifestyle,category,EQUATIVE
lifestyle,category,CONTAIN
lifestyle,category,EQUATIVE
lifestyle,category,EQUATIVE
cartoon,character,EQUATIVE
cartoon,character,EQUATIVE
cartoon,character,EQUATIVE
cartoon,character,EQUATIVE
cartoon,character,EQUATIVE
cartoon,character,EQUATIVE
cartoon,character,OBTAIN&ACCESS&SEEK
cartoon,character,EQUATIVE
cartoon,character,EQUATIVE
cartoon,character,EQUATIVE
cartoon,character,TOPIC
cartoon,character,EQUATIVE
police,commission,PERFORM&ENGAGE_IN
police,commission,PERFORM&ENGAGE_IN
police,commission,ORGANIZE&SUPERVISE&AUTHORITY
police,commission,EMPLOYER
police,commission,PERFORM&ENGAGE_IN
police,commission,PERFORM&ENGAGE_IN
police,commission,PERFORM&ENGAGE_IN
police,commission,PERFORM&ENGAGE_IN
police,commission,PERFORM&ENGAGE_IN
police,commission,EMPLOYER
police,commission,PERFORM&ENGAGE_IN
police,commission,PERFORM&ENGAGE_IN
island,territory,CONTAIN
island,territory,OBJECTIVE
research,organization,PERFORM&ENGAGE_IN
research,organization,PERFORM&ENGAGE_IN
research,organization,PERFORM&ENGAGE_IN
research,organization,PERFORM&ENGAGE_IN
research,organization,PERFORM&ENGAGE_IN
research,organization,PERFORM&ENGAGE_IN
research,organization,PERFORM&ENGAGE_IN
research,organization,PERFORM&ENGAGE_IN
research,organization,PERFORM&ENGAGE_IN
research,organization,PERFORM&ENGAGE_IN
research,organization,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
research,organization,PERFORM&ENGAGE_IN
observer,team,PERFORM&ENGAGE_IN
observer,team,OBJECTIVE
observer,team,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
observer,team,PERFORM&ENGAGE_IN
observer,team,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
observer,team,PERFORM&ENGAGE_IN
observer,team,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
observer,team,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
observer,team,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
observer,team,LOCATION
observer,team,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
observer,team,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
observer,team,OBJECTIVE
observer,team,EMPLOYER
observer,team,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
water,need,OBJECTIVE
movie,rights,CONTAIN
movie,rights,CREATE-PROVIDE-GENERATE-SELL
movie,rights,CREATE-PROVIDE-GENERATE-SELL
movie,rights,CREATE-PROVIDE-GENERATE-SELL
movie,rights,PURPOSE
movie,rights,CREATE-PROVIDE-GENERATE-SELL
movie,rights,OBJECTIVE
movie,rights,CREATE-PROVIDE-GENERATE-SELL
movie,rights,CREATE-PROVIDE-GENERATE-SELL
movie,rights,CREATE-PROVIDE-GENERATE-SELL
movie,rights,CREATE-PROVIDE-GENERATE-SELL
movie,rights,CREATE-PROVIDE-GENERATE-SELL
movie,rights,CREATE-PROVIDE-GENERATE-SELL
movie,rights,CREATE-PROVIDE-GENERATE-SELL
movie,rights,CREATE-PROVIDE-GENERATE-SELL
movie,rights,OBJECTIVE
movie,rights,CREATE-PROVIDE-GENERATE-SELL
movie,rights,CREATE-PROVIDE-GENERATE-SELL
movie,rights,CREATE-PROVIDE-GENERATE-SELL
league,affair,TOPIC
league,affair,OBJECTIVE
league,affair,TOPIC
city,district,LOCATION
city,district,LOCATION
city,district,LOCATION
city,district,LOCATION
city,district,LOCATION
city,district,LOCATION
city,district,LOCATION
city,district,LOCATION
city,district,LOCATION
city,district,LOCATION
city,district,LOCATION
city,district,LOCATION
city,district,LOCATION
city,district,LOCATION
city,district,LOCATION
city,district,PERFORM&ENGAGE_IN
city,district,LOCATION
finance,arm,PERFORM&ENGAGE_IN
finance,arm,PERFORM&ENGAGE_IN
finance,arm,PERFORM&ENGAGE_IN
finance,arm,PERFORM&ENGAGE_IN
finance,arm,PERFORM&ENGAGE_IN
finance,arm,PERFORM&ENGAGE_IN
movie,poster,TOPIC
movie,poster,OBJECTIVE
movie,poster,OBJECTIVE
movie,poster,TOPIC
movie,poster,TOPIC
movie,poster,LOCATION
movie,poster,OBJECTIVE
movie,poster,TOPIC
movie,poster,TOPIC
policy,group,OBJECTIVE
policy,group,ORGANIZE&SUPERVISE&AUTHORITY
policy,group,ORGANIZE&SUPERVISE&AUTHORITY
policy,group,ORGANIZE&SUPERVISE&AUTHORITY
policy,group,ORGANIZE&SUPERVISE&AUTHORITY
policy,group,PERFORM&ENGAGE_IN
policy,group,ORGANIZE&SUPERVISE&AUTHORITY
policy,group,OTHER
policy,group,ORGANIZE&SUPERVISE&AUTHORITY
policy,group,PERFORM&ENGAGE_IN
policy,group,ORGANIZE&SUPERVISE&AUTHORITY
briefing,book,PERFORM&ENGAGE_IN
briefing,book,PERFORM&ENGAGE_IN
briefing,book,PERFORM&ENGAGE_IN
briefing,book,PERFORM&ENGAGE_IN
briefing,book,PERFORM&ENGAGE_IN
briefing,book,PERFORM&ENGAGE_IN
briefing,book,PERFORM&ENGAGE_IN
briefing,book,PERFORM&ENGAGE_IN
briefing,book,PERFORM&ENGAGE_IN
briefing,book,PERFORM&ENGAGE_IN
briefing,book,PERFORM&ENGAGE_IN
briefing,book,PERFORM&ENGAGE_IN
briefing,book,PERFORM&ENGAGE_IN
briefing,book,PERFORM&ENGAGE_IN
briefing,book,PERFORM&ENGAGE_IN
briefing,book,TOPIC
suit,jacket,WHOLE+PART_OR_MEMBER_OF
suit,jacket,WHOLE+PART_OR_MEMBER_OF
suit,jacket,WHOLE+PART_OR_MEMBER_OF
suit,jacket,OBJECTIVE
suit,jacket,WHOLE+PART_OR_MEMBER_OF
suit,jacket,WHOLE+PART_OR_MEMBER_OF
life,support,OBJECTIVE
life,support,MEANS
life,support,OBJECTIVE
life,support,OBJECTIVE
life,support,OBJECTIVE
life,support,OBJECTIVE
life,support,OBJECTIVE
life,support,OBJECTIVE
life,support,CREATE-PROVIDE-GENERATE-SELL
life,support,OBJECTIVE
life,support,MITIGATE&OPPOSE
life,support,CREATOR-PROVIDER-CAUSE_OF
life,support,OBJECTIVE
commission,staff,EMPLOYER
commission,staff,EMPLOYER
commission,staff,EMPLOYER
commission,staff,EMPLOYER
commission,staff,EMPLOYER
commission,staff,EMPLOYER
commission,staff,EMPLOYER
commission,staff,EMPLOYER
commission,staff,EMPLOYER
commission,staff,EMPLOYER
commission,staff,EMPLOYER
commission,staff,EMPLOYER
commission,staff,EMPLOYER
commission,staff,EMPLOYER
commission,staff,EMPLOYER
commission,staff,EMPLOYER
commission,staff,EMPLOYER
commission,staff,EMPLOYER
commission,staff,EMPLOYER
broadband,network,CREATE-PROVIDE-GENERATE-SELL
broadband,network,CREATE-PROVIDE-GENERATE-SELL
broadband,network,CREATE-PROVIDE-GENERATE-SELL
broadband,network,CREATE-PROVIDE-GENERATE-SELL
broadband,network,CREATE-PROVIDE-GENERATE-SELL
broadband,network,CREATE-PROVIDE-GENERATE-SELL
broadband,network,CREATE-PROVIDE-GENERATE-SELL
broadband,network,CREATE-PROVIDE-GENERATE-SELL
broadband,network,OBJECTIVE
broadband,network,CREATE-PROVIDE-GENERATE-SELL
broadband,network,CREATE-PROVIDE-GENERATE-SELL
broadband,network,CREATE-PROVIDE-GENERATE-SELL
broadband,network,CREATE-PROVIDE-GENERATE-SELL
broadband,network,CREATE-PROVIDE-GENERATE-SELL
child,official,OBJECTIVE
child,official,OBJECTIVE
child,official,ORGANIZE&SUPERVISE&AUTHORITY
child,official,ORGANIZE&SUPERVISE&AUTHORITY
child,official,ORGANIZE&SUPERVISE&AUTHORITY
child,official,ORGANIZE&SUPERVISE&AUTHORITY
child,official,ORGANIZE&SUPERVISE&AUTHORITY
child,official,ORGANIZE&SUPERVISE&AUTHORITY
child,official,ORGANIZE&SUPERVISE&AUTHORITY
child,official,ORGANIZE&SUPERVISE&AUTHORITY
child,official,ORGANIZE&SUPERVISE&AUTHORITY
child,official,ORGANIZE&SUPERVISE&AUTHORITY
child,official,ORGANIZE&SUPERVISE&AUTHORITY
child,official,ORGANIZE&SUPERVISE&AUTHORITY
headquarters,building,EQUATIVE
headquarters,building,EQUATIVE
headquarters,building,EQUATIVE
headquarters,building,EQUATIVE
headquarters,building,EQUATIVE
headquarters,building,EQUATIVE
headquarters,building,EQUATIVE
headquarters,building,EQUATIVE
headquarters,building,EQUATIVE
headquarters,building,EQUATIVE
headquarters,building,EQUATIVE
headquarters,building,EQUATIVE
headquarters,building,EQUATIVE
headquarters,building,EQUATIVE
headquarters,building,OBJECTIVE
headquarters,building,EQUATIVE
table,setting,OBJECTIVE
table,setting,OBJECTIVE
table,setting,OBJECTIVE
table,setting,OBJECTIVE
table,setting,OBJECTIVE
table,setting,OBJECTIVE
surprise,victory,EQUATIVE
surprise,victory,EQUATIVE
surprise,victory,EQUATIVE
surprise,victory,EQUATIVE
surprise,victory,EQUATIVE
surprise,victory,EQUATIVE
surprise,victory,EQUATIVE
surprise,victory,EQUATIVE
surprise,victory,EQUATIVE
surprise,victory,EQUATIVE
surprise,victory,EQUATIVE
surprise,victory,EQUATIVE
surprise,victory,EQUATIVE
surprise,victory,EQUATIVE
surprise,victory,EQUATIVE
bidding,committee,PERFORM&ENGAGE_IN
bidding,committee,PERFORM&ENGAGE_IN
bidding,committee,PERFORM&ENGAGE_IN
bidding,committee,PERFORM&ENGAGE_IN
bidding,committee,PERFORM&ENGAGE_IN
bidding,committee,PERFORM&ENGAGE_IN
bidding,committee,PERFORM&ENGAGE_IN
bidding,committee,PERFORM&ENGAGE_IN
bidding,committee,PERFORM&ENGAGE_IN
bidding,committee,PERFORM&ENGAGE_IN
bidding,committee,PERFORM&ENGAGE_IN
bidding,committee,PERFORM&ENGAGE_IN
bidding,committee,PERFORM&ENGAGE_IN
bidding,committee,PERFORM&ENGAGE_IN
implementation,plan,OBJECTIVE
implementation,plan,OBJECTIVE
implementation,plan,OBJECTIVE
implementation,plan,OBJECTIVE
implementation,plan,OBJECTIVE
implementation,plan,OBJECTIVE
implementation,plan,OBJECTIVE
implementation,plan,OBJECTIVE
implementation,plan,OBJECTIVE
implementation,plan,OBJECTIVE
implementation,plan,OBJECTIVE
implementation,plan,OBJECTIVE
implementation,plan,OBJECTIVE
implementation,plan,OBJECTIVE
implementation,plan,PERFORM&ENGAGE_IN
reversal,rate,RELATIONAL-NOUN-COMPLEMENT
reversal,rate,OBJECTIVE
reversal,rate,RELATIONAL-NOUN-COMPLEMENT
reversal,rate,USER_RECIPIENT
adjustment,screw,PERFORM&ENGAGE_IN
adjustment,screw,PERFORM&ENGAGE_IN
adjustment,screw,PERFORM&ENGAGE_IN
adjustment,screw,PERFORM&ENGAGE_IN
adjustment,screw,PERFORM&ENGAGE_IN
year,experience,MEASURE
year,experience,MEASURE
communication,facility,PERFORM&ENGAGE_IN
communication,facility,PERFORM&ENGAGE_IN
communication,facility,PERFORM&ENGAGE_IN
communication,facility,PERFORM&ENGAGE_IN
communication,facility,PERFORM&ENGAGE_IN
communication,facility,PERFORM&ENGAGE_IN
communication,facility,PERFORM&ENGAGE_IN
communication,facility,PERFORM&ENGAGE_IN
communication,facility,PERFORM&ENGAGE_IN
communication,facility,PERFORM&ENGAGE_IN
communication,facility,PERFORM&ENGAGE_IN
communication,facility,PERFORM&ENGAGE_IN
communication,facility,PERFORM&ENGAGE_IN
communication,facility,PERFORM&ENGAGE_IN
communication,facility,PERFORM&ENGAGE_IN
signing,ceremony,PERFORM&ENGAGE_IN
signing,ceremony,PERFORM&ENGAGE_IN
signing,ceremony,PERFORM&ENGAGE_IN
signing,ceremony,PERFORM&ENGAGE_IN
signing,ceremony,PERFORM&ENGAGE_IN
signing,ceremony,PERFORM&ENGAGE_IN
signing,ceremony,PERFORM&ENGAGE_IN
signing,ceremony,PERFORM&ENGAGE_IN
signing,ceremony,PERFORM&ENGAGE_IN
signing,ceremony,OBJECTIVE
signing,ceremony,PERFORM&ENGAGE_IN
signing,ceremony,PERFORM&ENGAGE_IN
cartel,leader,OBJECTIVE
cartel,leader,OBJECTIVE
cartel,leader,OBJECTIVE
cartel,leader,OBJECTIVE
cartel,leader,OBJECTIVE
cartel,leader,OBJECTIVE
cartel,leader,OBJECTIVE
cartel,leader,OBJECTIVE
cartel,leader,OBJECTIVE
cartel,leader,OBJECTIVE
cartel,leader,OBJECTIVE
cartel,leader,CREATE-PROVIDE-GENERATE-SELL
cartel,leader,OBJECTIVE
cartel,leader,OBJECTIVE
cartel,leader,OBJECTIVE
cartel,leader,OBJECTIVE
troop,commander,OBJECTIVE
troop,commander,OBJECTIVE
troop,commander,OBJECTIVE
troop,commander,OBJECTIVE
troop,commander,OBJECTIVE
troop,commander,OBJECTIVE
troop,commander,OBJECTIVE
troop,commander,OBJECTIVE
troop,commander,OBJECTIVE
troop,commander,OBJECTIVE
troop,commander,PURPOSE
assistant,attorney,ORGANIZE&SUPERVISE&AUTHORITY
assistant,attorney,EQUATIVE
assistant,attorney,EQUATIVE
assistant,attorney,OBJECTIVE
assistant,attorney,EQUATIVE
assistant,attorney,EQUATIVE
assistant,attorney,EQUATIVE
assistant,attorney,EQUATIVE
assistant,attorney,EQUATIVE
assistant,attorney,EQUATIVE
assistant,attorney,EQUATIVE
assistant,attorney,EMPLOYER
assistant,attorney,EQUATIVE
assistant,attorney,EQUATIVE
assistant,attorney,EMPLOYER
assistant,attorney,EQUATIVE
assistant,attorney,EQUATIVE
assistant,attorney,EQUATIVE
assistant,attorney,EQUATIVE
foot,tower,MEASURE
foot,tower,MEASURE
foot,tower,MEASURE
foot,tower,MEASURE
foot,tower,OWNER-USER
hotel,development,OBJECTIVE
hotel,development,OBJECTIVE
hotel,development,PURPOSE
hotel,development,OBJECTIVE
hotel,development,OBJECTIVE
hotel,development,OBJECTIVE
hotel,development,OBJECTIVE
hotel,development,OBJECTIVE
hotel,development,OBJECTIVE
hotel,development,OBJECTIVE
hotel,development,OBJECTIVE
hotel,development,OBJECTIVE
hotel,development,OBJECTIVE
hotel,development,OBJECTIVE
hotel,development,OBJECTIVE
year,limit,MEASURE
year,limit,MEASURE
year,limit,MEASURE
year,limit,MEASURE
year,limit,MEASURE
year,limit,MEASURE
year,limit,MEASURE
year,limit,MEASURE
wine,fair,RELATIONAL-NOUN-COMPLEMENT
wine,fair,LOCATION
wine,fair,PURPOSE
wine,fair,RELATIONAL-NOUN-COMPLEMENT
wine,fair,RELATIONAL-NOUN-COMPLEMENT
wine,fair,RELATIONAL-NOUN-COMPLEMENT
wine,fair,RELATIONAL-NOUN-COMPLEMENT
wine,fair,RELATIONAL-NOUN-COMPLEMENT
wine,fair,RELATIONAL-NOUN-COMPLEMENT
wine,fair,OBJECTIVE
wine,fair,OBJECTIVE
protection,force,PERFORM&ENGAGE_IN
protection,force,PERFORM&ENGAGE_IN
protection,force,PERFORM&ENGAGE_IN
protection,force,PERFORM&ENGAGE_IN
protection,force,PERFORM&ENGAGE_IN
protection,force,PERFORM&ENGAGE_IN
protection,force,EMPLOYER
protection,force,PERFORM&ENGAGE_IN
protection,force,PERFORM&ENGAGE_IN
protection,force,PERFORM&ENGAGE_IN
protection,force,PERFORM&ENGAGE_IN
protection,force,PERFORM&ENGAGE_IN
protection,force,SUBJECT
protection,force,LOCATION
protection,force,EMPLOYER
protection,force,PERFORM&ENGAGE_IN
protection,force,PERFORM&ENGAGE_IN
organ,failure,OBJECTIVE
organ,failure,OBJECTIVE
organ,failure,OBJECTIVE
organ,failure,OBJECTIVE
organ,failure,OBJECTIVE
organ,failure,OBJECTIVE
organ,failure,OBJECTIVE
organ,failure,OBJECTIVE
organ,failure,OBJECTIVE
organ,failure,OBJECTIVE
barter,deal,TOPIC
barter,deal,TOPIC
barter,deal,CREATOR-PROVIDER-CAUSE_OF
barter,deal,TOPIC
research,result,CREATOR-PROVIDER-CAUSE_OF
fumble,recovery,OBJECTIVE
fumble,recovery,OBJECTIVE
fumble,recovery,OBJECTIVE
fumble,recovery,OBJECTIVE
fumble,recovery,OBJECTIVE
fumble,recovery,OBJECTIVE
fumble,recovery,OBJECTIVE
fumble,recovery,OBJECTIVE
rap,artist,OBJECTIVE
rap,artist,CREATE-PROVIDE-GENERATE-SELL
rap,artist,CREATE-PROVIDE-GENERATE-SELL
rap,artist,OBJECTIVE
rap,artist,CREATE-PROVIDE-GENERATE-SELL
rap,artist,SUBSTANCE-MATERIAL-INGREDIENT
rap,artist,CREATE-PROVIDE-GENERATE-SELL
rap,artist,CREATE-PROVIDE-GENERATE-SELL
rap,artist,OBJECTIVE
rap,artist,CREATE-PROVIDE-GENERATE-SELL
installment,payment,OTHER
installment,payment,OTHER
installment,payment,OBJECTIVE
installment,payment,OTHER
installment,payment,OTHER
installment,payment,OTHER
installment,payment,OTHER
installment,payment,OTHER
installment,payment,OTHER
installment,payment,OBJECTIVE
control,project,PERFORM&ENGAGE_IN
control,project,PERFORM&ENGAGE_IN
control,project,PERFORM&ENGAGE_IN
control,project,PERFORM&ENGAGE_IN
control,project,PERFORM&ENGAGE_IN
control,project,PERFORM&ENGAGE_IN
control,project,OBJECTIVE
control,project,PERFORM&ENGAGE_IN
control,project,PERFORM&ENGAGE_IN
control,project,PERFORM&ENGAGE_IN
control,project,PERFORM&ENGAGE_IN
control,project,PERFORM&ENGAGE_IN
control,project,PERFORM&ENGAGE_IN
control,project,PERFORM&ENGAGE_IN
customer,support,OBJECTIVE
customer,support,OBJECTIVE
customer,support,OBJECTIVE
customer,support,OBJECTIVE
customer,support,OBJECTIVE
customer,support,OBJECTIVE
customer,support,OBJECTIVE
customer,support,OBJECTIVE
customer,support,OBJECTIVE
customer,support,OBJECTIVE
customer,support,OBJECTIVE
customer,support,OBJECTIVE
customer,support,OBJECTIVE
customer,support,USER_RECIPIENT
customer,support,OBJECTIVE
customer,support,OBJECTIVE
newspaper,reporter,OBJECTIVE
newspaper,reporter,EMPLOYER
newspaper,reporter,EMPLOYER
newspaper,reporter,EMPLOYER
newspaper,reporter,OBJECTIVE
newspaper,reporter,EMPLOYER
newspaper,reporter,EMPLOYER
newspaper,reporter,EMPLOYER
newspaper,reporter,OBJECTIVE
newspaper,reporter,EMPLOYER
newspaper,reporter,LOCATION
newspaper,reporter,EMPLOYER
newspaper,reporter,EMPLOYER
newspaper,reporter,EMPLOYER
newspaper,reporter,EMPLOYER
newspaper,reporter,EMPLOYER
newspaper,reporter,EMPLOYER
state,leader,OBJECTIVE
state,leader,OBJECTIVE
court,room,PERFORM&ENGAGE_IN
court,room,PURPOSE
court,room,PERFORM&ENGAGE_IN
court,room,USER_RECIPIENT
court,room,PERFORM&ENGAGE_IN
court,room,USER_RECIPIENT
court,room,USER_RECIPIENT
court,room,USER_RECIPIENT
court,room,USER_RECIPIENT
court,room,USER_RECIPIENT
court,room,PERFORM&ENGAGE_IN
court,room,USER_RECIPIENT
court,room,USER_RECIPIENT
court,room,PERFORM&ENGAGE_IN
court,room,USER_RECIPIENT
tax,credit,OTHER
tax,credit,OTHER
tax,credit,OTHER
tax,credit,OTHER
tax,credit,OTHER
tax,credit,OTHER
tax,credit,OTHER
tax,credit,OTHER
tax,credit,OTHER
tax,credit,OTHER
tax,credit,OBJECTIVE
tax,credit,OTHER
tax,credit,OTHER
brand,manager,OBJECTIVE
brand,manager,OBJECTIVE
brand,manager,OBJECTIVE
brand,manager,OBJECTIVE
brand,manager,OBJECTIVE
brand,manager,OBJECTIVE
brand,manager,OBJECTIVE
brand,manager,OBJECTIVE
brand,manager,OBJECTIVE
brand,manager,OBJECTIVE
brand,manager,OBJECTIVE
brand,manager,OBJECTIVE
