rent,increase,OBJECTIVE
loan,company,CREATE-PROVIDE-GENERATE-SELL
dining,hall,PERFORM&ENGAGE_IN
bullet,train,CONTAIN
ownership,rights,TOPIC
coffee,price,RELATIONAL-NOUN-COMPLEMENT
television,interview,LOCATION
hit,leader,TOPIC
border,district,LOCATION
market,infrastructure,PERFORM&ENGAGE_IN
empowerment,zone,PERFORM&ENGAGE_IN
quake,cleanup,MEANS
facility,management,OBJECTIVE
company,source,EMPLOYER
resource,project,CREATE-PROVIDE-GENERATE-SELL
cigarette,pack,CONTAIN
browser,user,OBJECTIVE
problem,area,CONTAIN
communication,unit,PERFORM&ENGAGE_IN
child,health,CREATOR-PROVIDER-CAUSE_OF
policy,development,OBJECTIVE
tablespoons,flour,MEASURE
surprise,team,EQUATIVE
law,school,TOPIC
breast,augmentation,MEANS
waste,water,EQUATIVE
art,theft,OBJECTIVE
core,homeless,ADJ-LIKE_NOUN
currency,value,RELATIONAL-NOUN-COMPLEMENT
employment,spokesman,ORGANIZE&SUPERVISE&AUTHORITY
point,shooting,MEASURE
cooking,fork,PERFORM&ENGAGE_IN
tourist,bus,CREATE-PROVIDE-GENERATE-SELL
jail,time,TIME-OF2
rock,scene,OTHER
government,coffer,OWNER-USER
equipment,damages,OBJECTIVE
food,distribution,OBJECTIVE
volunteer,worker,EQUATIVE
banking,official,ORGANIZE&SUPERVISE&AUTHORITY
election,battle,TOPIC
market,insider,OTHER
heart,drug,MEANS
cheese,sauce,SUBSTANCE-MATERIAL-INGREDIENT
election,plan,OBJECTIVE
banking,expert,TOPIC_OF_EXPERT
food,distributor,OBJECTIVE
tour,package,PERFORM&ENGAGE_IN
host,committee,PERFORM&ENGAGE_IN
taste,test,OBJECTIVE
siege,toll,CREATOR-PROVIDER-CAUSE_OF
killer,pass,EQUATIVE
color,videotape,TOPIC
tax,dollar,CREATOR-PROVIDER-CAUSE_OF
cargo,truck,CREATE-PROVIDE-GENERATE-SELL
money,laundering,OBJECTIVE
flood,peak,OTHER
control,measure,PERFORM&ENGAGE_IN
third-quarter,earnings,TIME-OF1
currency,reserve,PERFORM&ENGAGE_IN
boat,owner,OBJECTIVE
Rep.,Levin,PERSONAL_TITLE
software,market,OTHER
minute,conversation,MEASURE
aerospace,group,CREATE-PROVIDE-GENERATE-SELL
Malcolm,Kaufman,PERSONAL_TITLE
felony,conviction,CREATOR-PROVIDER-CAUSE_OF
traffic,report,TOPIC
transport,equipment,PERFORM&ENGAGE_IN
street,gang,LOCATION
tomorrow,morning,TIME-OF1
fashion,show,OBJECTIVE
duty,time,TIME-OF2
book,fair,RELATIONAL-NOUN-COMPLEMENT
creditor,government,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
grain,shortage,RELATIONAL-NOUN-COMPLEMENT
store,window,LOCATION
garbage,man,CREATE-PROVIDE-GENERATE-SELL
backyard,pool,LOCATION
retirement,date,TIME-OF2
eligibility,rule,TOPIC
government,study,SUBJECT
profit,guarantee,TOPIC
football,playoff,MEANS
staff,shortage,RELATIONAL-NOUN-COMPLEMENT
village,elder,EMPLOYER
party,planner,OBJECTIVE
history,teacher,OBJECTIVE
department,policy,TOPIC
month,recess,MEASURE
campaign,promise,SUBJECT
aluminium,market,CREATE-PROVIDE-GENERATE-SELL
cocaine,user,OBJECTIVE
world,market,LOCATION
parking,problem,OTHER
table,grape,LOCATION
ferry,company,CREATE-PROVIDE-GENERATE-SELL
fuel,truck,CREATE-PROVIDE-GENERATE-SELL
abortion,activist,TOPIC_OF_EXPERT
yen,appreciation,OBJECTIVE
star,system,CONTAIN
energy,shortage,OTHER
consumer,company,ORGANIZE&SUPERVISE&AUTHORITY
room,temperature,RELATIONAL-NOUN-COMPLEMENT
plastic,plant,CREATE-PROVIDE-GENERATE-SELL
insurance,official,ORGANIZE&SUPERVISE&AUTHORITY
state,institution,OWNER-USER
acid,corrosion,SUBJECT
truck,engine,WHOLE+PART_OR_MEMBER_OF
conspiracy,case,OTHER
management,decision,TOPIC
mile,system,MEASURE
grain,enterprise,CREATE-PROVIDE-GENERATE-SELL
warehouse,district,PERFORM&ENGAGE_IN
spending,proposal,TOPIC
building,product,PERFORM&ENGAGE_IN
entry,point,PERFORM&ENGAGE_IN
sky,blue,RELATIONAL-NOUN-COMPLEMENT
industry,consultant,ORGANIZE&SUPERVISE&AUTHORITY
airforce,assets,OWNER-USER
doctor,order,SUBJECT
repeat,offender,EQUATIVE
personality,conflict,TOPIC
mill,worker,LOCATION
security,prisoner,CREATE-PROVIDE-GENERATE-SELL
cigarette,package,CREATE-PROVIDE-GENERATE-SELL
family,comedy,TOPIC
shareholder,suit,SUBJECT
art,dealer,OBJECTIVE
investing,issue,TOPIC
Cardinal,Winston,PERSONAL_TITLE
landing,right,PERFORM&ENGAGE_IN
censure,motion,PERFORM&ENGAGE_IN
farmer,enthusiasm,SUBJECT
core,principle,ADJ-LIKE_NOUN
point,edge,MEASURE
printing,plant,PERFORM&ENGAGE_IN
wage,gain,OBJECTIVE
management,committee,PERFORM&ENGAGE_IN
tourism,official,ORGANIZE&SUPERVISE&AUTHORITY
filing,period,TIME-OF2
journalist,question,SUBJECT
core,pro,ADJ-LIKE_NOUN
culture,shock,OTHER
terrorism,expert,TOPIC_OF_EXPERT
coyote,pelt,WHOLE+PART_OR_MEMBER_OF
computer,manager,OBJECTIVE
recruitment,effort,PERFORM&ENGAGE_IN
cancer,education,TOPIC
recycling,effort,PERFORM&ENGAGE_IN
weapon,inspection,OBJECTIVE
poll,result,CREATOR-PROVIDER-CAUSE_OF
horror,flick,TOPIC
transportation,service,CREATE-PROVIDE-GENERATE-SELL
export,exhibition,OBJECTIVE
family,reunion,SUBJECT
chief,torturer,ADJ-LIKE_NOUN
playoff,contender,OBJECTIVE
client,money,OWNER-USER
aviation,agreement,TOPIC
tow,truck,PERFORM&ENGAGE_IN
copper,stock,RELATIONAL-NOUN-COMPLEMENT
week,vacation,MEASURE
highway,patrol,MEANS
service,concern,OTHER
immigration,law,TOPIC
diamond,market,OTHER
company,officer,EMPLOYER
food,processor,OBJECTIVE
hospital,test,MEANS
consultation,paper,PERFORM&ENGAGE_IN
taxpayer,money,OWNER-USER
training,class,TOPIC
property,sector,CREATE-PROVIDE-GENERATE-SELL
drill,instructor,TOPIC
phone,interview,MEANS
point,race,MEASURE
studio,chief,RELATIONAL-NOUN-COMPLEMENT
rating,firm,PERFORM&ENGAGE_IN
advertising,linage,PERFORM&ENGAGE_IN
company,expectation,SUBJECT
marketing,practice,OTHER
science,project,OTHER
underwriting,loss,CREATOR-PROVIDER-CAUSE_OF
risk,manager,OBJECTIVE
crime,story,TOPIC
artillery,damage,CREATOR-PROVIDER-CAUSE_OF
duty,officer,ORGANIZE&SUPERVISE&AUTHORITY
core,faithful,ADJ-LIKE_NOUN
government,entity,OWNER-USER
television,right,PERFORM&ENGAGE_IN
vision,problem,OTHER
cigarette,factory,CREATE-PROVIDE-GENERATE-SELL
communication,director,OBJECTIVE
development,system,PERFORM&ENGAGE_IN
summer,night,TIME-OF1
university,official,EMPLOYER
amnesty,program,PERFORM&ENGAGE_IN
completion,date,TIME-OF2
hour,session,MEASURE
management,authority,ORGANIZE&SUPERVISE&AUTHORITY
birthday,celebration,OBJECTIVE
labor,situation,OTHER
production,potential,PERFORM&ENGAGE_IN
grain,trade,OBJECTIVE
coin,dealer,OBJECTIVE
recovery,time,TIME-OF2
warhead,plutonium,CREATE-PROVIDE-GENERATE-SELL
center,court,LOCATION
year,monopoly,MEASURE
glass,house,SUBSTANCE-MATERIAL-INGREDIENT
share,swap,OBJECTIVE
home,price,RELATIONAL-NOUN-COMPLEMENT
tv,programming,MEANS
manufacturing,efficiency,RELATIONAL-NOUN-COMPLEMENT
watchdog,group,CREATE-PROVIDE-GENERATE-SELL
hour,standoff,MEASURE
turboprop,plane,OTHER
insider,trade,SUBJECT
party,government,SUBJECT
shipping,cost,RELATIONAL-NOUN-COMPLEMENT
state,institute,OWNER-USER
home,store,CREATE-PROVIDE-GENERATE-SELL
Julia,Rosenthal,PERSONAL_TITLE
world,hunger,LOCATION
job,opening,TOPIC
embassy,personnel,EMPLOYER
leadership,team,PERFORM&ENGAGE_IN
investigation,team,PERFORM&ENGAGE_IN
insurance,reform,OBJECTIVE
independence,process,EQUATIVE
peace,broker,OBJECTIVE
abortion,medication,PERFORM&ENGAGE_IN
holiday,discount,TIME-OF1
oil,tycoon,CREATE-PROVIDE-GENERATE-SELL
company,executive,EMPLOYER
movement,leader,OBJECTIVE
gas,guzzler,OBJECTIVE
impeachment,proceeding,TOPIC
court,complaint,TOPIC
miles,northwest,MEASURE
track,championship,EQUATIVE
fall,harvest,TIME-OF1
safety,pin,CREATE-PROVIDE-GENERATE-SELL
widget,price,RELATIONAL-NOUN-COMPLEMENT
voucher,program,CREATE-PROVIDE-GENERATE-SELL
construction,plan,OBJECTIVE
video,poker,TOPIC_OF_EXPERT
meter,yard,MEASURE
trick,campaign,CREATE-PROVIDE-GENERATE-SELL
enterprise,reform,OBJECTIVE
audio,file,TOPIC
computer,security,RELATIONAL-NOUN-COMPLEMENT
core,operations,ADJ-LIKE_NOUN
salmon,fishing,OBJECTIVE
travel,destination,PERFORM&ENGAGE_IN
deadend,job,EQUATIVE
expense,ratio,RELATIONAL-NOUN-COMPLEMENT
foot,surgery,TOPIC
morning,light,TIME-OF1
management,information,TOPIC
dance,company,PERFORM&ENGAGE_IN
chintz,drape,SUBSTANCE-MATERIAL-INGREDIENT
pasta,salad,SUBSTANCE-MATERIAL-INGREDIENT
size,spider,MEASURE
star,forward,EQUATIVE
railroad,crossing,WHOLE+PART_OR_MEMBER_OF
rescue,vessel,PERFORM&ENGAGE_IN
food,program,CREATE-PROVIDE-GENERATE-SELL
month,layoff,MEASURE
debt,cost,RELATIONAL-NOUN-COMPLEMENT
behavior,problem,OTHER
inventory,purchase,OBJECTIVE
labor,secretary,TOPIC
cooperation,system,PERFORM&ENGAGE_IN
plant,capacity,PERFORM&ENGAGE_IN
acquisition,plan,OBJECTIVE
design,consultant,TOPIC
customs,commissioner,ORGANIZE&SUPERVISE&AUTHORITY
software,publisher,OBJECTIVE
control,effort,PERFORM&ENGAGE_IN
abortion,decision,TOPIC
satellite,program,MEANS
budget,situation,OTHER
motorcycle,officer,ORGANIZE&SUPERVISE&AUTHORITY
payment,terms,TOPIC
newspaper,industry,CREATE-PROVIDE-GENERATE-SELL
wildlife,protection,OBJECTIVE
verification,mission,PERFORM&ENGAGE_IN
division,championship,RELATIONAL-NOUN-COMPLEMENT
mainframe,system,CONTAIN
chief,coach,ADJ-LIKE_NOUN
quarterfinal,match,TIME-OF1
self-help,book,TOPIC
newspaper,ad,LOCATION
infant,fatality,CREATOR-PROVIDER-CAUSE_OF
broadband,network,CREATE-PROVIDE-GENERATE-SELL
deer,population,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
marketing,possibility,TIME-OF1
equity,participation,SUBJECT
tobacco,operation,CREATE-PROVIDE-GENERATE-SELL
trading,desk,PERFORM&ENGAGE_IN
plant,director,OBJECTIVE
value,judgment,TOPIC
highway,project,PERFORM&ENGAGE_IN
coupon,security,PERFORM&ENGAGE_IN
television,market,CREATE-PROVIDE-GENERATE-SELL
point,spread,MEASURE
production,site,PERFORM&ENGAGE_IN
mob,violence,TOPIC
successor,company,EQUATIVE
baby,coconut,EQUATIVE
television,technology,CREATE-PROVIDE-GENERATE-SELL
settlement,negotiation,OBJECTIVE
residency,permit,PERFORM&ENGAGE_IN
duck,foot,EQUATIVE
material,price,RELATIONAL-NOUN-COMPLEMENT
policy,coordinator,TOPIC
rule,program,OTHER
government,regulator,EMPLOYER
news,clipping,TOPIC
grain,price,RELATIONAL-NOUN-COMPLEMENT
candy,bar,SUBSTANCE-MATERIAL-INGREDIENT
specialty,fertilizer,CREATE-PROVIDE-GENERATE-SELL
magazine,heir,OTHER
magazine,survey,SUBJECT
furniture,exhibition,OBJECTIVE
toy,manufacturer,OBJECTIVE
transportation,equipment,PERFORM&ENGAGE_IN
income,policy,TOPIC
system,company,CREATE-PROVIDE-GENERATE-SELL
state,sector,OWNER-USER
dawn,raid,TIME-OF1
car,exhibition,OBJECTIVE
telecommunication,department,PERFORM&ENGAGE_IN
adjustment,screw,PERFORM&ENGAGE_IN
cabaret,singer,TOPIC_OF_EXPERT
grain,harvest,OBJECTIVE
citizenship,law,TOPIC
insolvency,law,TOPIC
mile,flight,MEASURE
banking,regulator,OBJECTIVE
tax,lawyer,TOPIC
petroleum,futures,OTHER
drug,prevention,OBJECTIVE
blood,circulation,OBJECTIVE
security,department,CREATE-PROVIDE-GENERATE-SELL
anthrax,death,SUBJECT
arbitrage,trader,TOPIC_OF_EXPERT
component,maker,OBJECTIVE
fan,angst,SUBJECT
clothes,importer,OBJECTIVE
shampoo,flask,CREATE-PROVIDE-GENERATE-SELL
eradication,effort,PERFORM&ENGAGE_IN
treatment,project,PERFORM&ENGAGE_IN
election,ballot,PERFORM&ENGAGE_IN
impact,assessment,OBJECTIVE
deputy,assistant,EQUATIVE
luxury,car,CREATE-PROVIDE-GENERATE-SELL
body,tissue,CONTAIN
coal,strike,MEANS
state,permit,SUBJECT
gasoline,inventory,SUBSTANCE-MATERIAL-INGREDIENT
redevelopment,project,PERFORM&ENGAGE_IN
spring,break,TIME-OF1
drug,abuser,OBJECTIVE
radar,facility,CREATE-PROVIDE-GENERATE-SELL
laundry,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
inspection,station,PERFORM&ENGAGE_IN
drug,dealing,TOPIC
debris,clearance,OBJECTIVE
rehabilitation,work,PERFORM&ENGAGE_IN
banking,office,PERFORM&ENGAGE_IN
city,administration,EMPLOYER
cocaine,production,OBJECTIVE
veteran,benefit,EQUATIVE
government,support,SUBJECT
beep,tone,EQUATIVE
transaction,cost,RELATIONAL-NOUN-COMPLEMENT
development,agenda,PERFORM&ENGAGE_IN
beauty,aid,CREATE-PROVIDE-GENERATE-SELL
crew,chief,RELATIONAL-NOUN-COMPLEMENT
quality,date,MEASURE
gas,leak,OBJECTIVE
sanctions,legislation,TOPIC
office,equipment,LOCATION
television,actor,LOCATION
child,death,SUBJECT
character,issue,TOPIC
meter,butterfly,MEASURE
mouse,skull,VARIETY&GENUS_OF
crush,fracture,TOPIC
traffic,fatality,OTHER
drilling,operation,PERFORM&ENGAGE_IN
sugar,producer,OBJECTIVE
brokerage,house,OWNER-USER
debt,financing,OBJECTIVE
broadcast,operation,PERFORM&ENGAGE_IN
government,document,OWNER-USER
primary,voter,ADJ-LIKE_NOUN
market,level,AMOUNT-OF
core,violence,ADJ-LIKE_NOUN
training,academy,PERFORM&ENGAGE_IN
disaster,team,PERFORM&ENGAGE_IN
telecommunication,facility,PERFORM&ENGAGE_IN
prosecutor,general,EQUATIVE
currency,earner,OBJECTIVE
roadside,bomb,LOCATION
car,sector,CREATE-PROVIDE-GENERATE-SELL
bidding,system,PERFORM&ENGAGE_IN
telephone,survey,MEANS
wheat,stockpile,CREATE-PROVIDE-GENERATE-SELL
championship,leader,OBJECTIVE
college,athlete,LOCATION
board,investigator,EMPLOYER
retail,outlet,PERFORM&ENGAGE_IN
state,laboratory,OWNER-USER
videocassette,recorder,TOPIC
identification,paper,PERFORM&ENGAGE_IN
mortar,attack,MEANS
state,bond,OWNER-USER
acquisition,spree,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
publishing,arm,PERFORM&ENGAGE_IN
food,package,CREATE-PROVIDE-GENERATE-SELL
campaign,advertisement,SUBJECT
police,uniform,OWNER-USER
state,law,TOPIC
sport,league,PERFORM&ENGAGE_IN
casualty,rate,RELATIONAL-NOUN-COMPLEMENT
construction,firm,PERFORM&ENGAGE_IN
privatization,project,PERFORM&ENGAGE_IN
key,area,ADJ-LIKE_NOUN
credit,damage,SUBJECT
dirt,path,SUBSTANCE-MATERIAL-INGREDIENT
junk-bond,holding,EQUATIVE
security,talk,TOPIC
labor,peace,OTHER
network,computer,WHOLE+PART_OR_MEMBER_OF
wine,export,OBJECTIVE
flight,time,TIME-OF2
tax,withholding,OBJECTIVE
title,hope,OTHER
star,endorsement,SUBJECT
airport,gate,LOCATION
carbon,monoxide,SUBSTANCE-MATERIAL-INGREDIENT
testing,procedure,PERFORM&ENGAGE_IN
communication,carrier,OBJECTIVE
trust,income,CREATOR-PROVIDER-CAUSE_OF
money,machine,CREATE-PROVIDE-GENERATE-SELL
electricity,shortage,RELATIONAL-NOUN-COMPLEMENT
drug,trafficker,OBJECTIVE
phone,system,CREATE-PROVIDE-GENERATE-SELL
buyback,program,PERFORM&ENGAGE_IN
airline,takeover,SUBJECT
copper,wire,SUBSTANCE-MATERIAL-INGREDIENT
screen,time,TIME-OF2
correction,official,ORGANIZE&SUPERVISE&AUTHORITY
damage,estimate,TOPIC
school,shooting,LOCATION
wiring,problem,OTHER
month,tenure,MEASURE
mass,execution,ADJ-LIKE_NOUN
crop,yield,RELATIONAL-NOUN-COMPLEMENT
day,plan,MEASURE
valley,floor,WHOLE+PART_OR_MEMBER_OF
labor,concession,OBJECTIVE
copyright,protection,TOPIC
fiberglass,reinforcement,SUBSTANCE-MATERIAL-INGREDIENT
campaign,platform,OWNER-USER
car,driver,OBJECTIVE
biotech,stock,RELATIONAL-NOUN-COMPLEMENT
drug,funding,OBJECTIVE
custody,dispute,TOPIC
cattle,rancher,OBJECTIVE
office,supply,LOCATION
voting,right,PERFORM&ENGAGE_IN
office,building,PERFORM&ENGAGE_IN
sun,belt,CONTAIN
core,birder,ADJ-LIKE_NOUN
snap,election,MEANS
deputy,manager,EQUATIVE
soccer,fan,TOPIC
problem,asset,EQUATIVE
traffic,volume,AMOUNT-OF
marketing,expert,TOPIC_OF_EXPERT
tax,protection,TOPIC
government,army,EMPLOYER
illiteracy,rate,RELATIONAL-NOUN-COMPLEMENT
music,retailer,OBJECTIVE
radar,image,MEANS
watercolor,artist,TOPIC_OF_EXPERT
transportation,subcommittee,ORGANIZE&SUPERVISE&AUTHORITY
newspaper,insert,LOCATION
mortgage,company,CREATE-PROVIDE-GENERATE-SELL
funding,level,AMOUNT-OF
military,commander,OBJECTIVE
competition,policy,TOPIC
missile,submarine,CREATE-PROVIDE-GENERATE-SELL
drug,crop,CREATE-PROVIDE-GENERATE-SELL
security,firm,CREATE-PROVIDE-GENERATE-SELL
customer,money,OWNER-USER
family,tragedy,OTHER
transportation,route,PERFORM&ENGAGE_IN
core,construction,ADJ-LIKE_NOUN
runway,light,OTHER
telecommunication,line,PERFORM&ENGAGE_IN
exercise,bike,PERFORM&ENGAGE_IN
veto,power,EQUATIVE
liability,claim,TOPIC
bribery,scandal,OTHER
research,program,PERFORM&ENGAGE_IN
telephone,giant,CREATE-PROVIDE-GENERATE-SELL
book,industry,CREATE-PROVIDE-GENERATE-SELL
night,crawler,TIME-OF1
trading,strategy,PERFORM&ENGAGE_IN
wage,gap,OTHER
radar,equipment,CREATE-PROVIDE-GENERATE-SELL
exhibition,match,OTHER
settlement,terms,TOPIC
utilization,rate,RELATIONAL-NOUN-COMPLEMENT
reelection,bid,PERFORM&ENGAGE_IN
benefit,consultant,TOPIC
St.,Jones,PERSONAL_TITLE
yard,game,MEASURE
safety,officer,ORGANIZE&SUPERVISE&AUTHORITY
study,course,TOPIC
core,spectator,ADJ-LIKE_NOUN
enemy,generosity,CREATOR-PROVIDER-CAUSE_OF
minority,employee,WHOLE+PART_OR_MEMBER_OF
police,detective,EMPLOYER
sister,publication,TOPIC
company,representative,EMPLOYER
market,turbulence,OTHER
bank,reform,OBJECTIVE
advocacy,group,PERFORM&ENGAGE_IN
television,broadcasting,CREATE-PROVIDE-GENERATE-SELL
oil,deposit,SUBSTANCE-MATERIAL-INGREDIENT
karaoke,bar,CREATE-PROVIDE-GENERATE-SELL
halftime,lead,TIME-OF1
option,price,RELATIONAL-NOUN-COMPLEMENT
firm,merger,SUBJECT
share,plan,OBJECTIVE
car,plant,CREATE-PROVIDE-GENERATE-SELL
art,administrator,OBJECTIVE
display,system,PERFORM&ENGAGE_IN
enforcement,mechanism,PERFORM&ENGAGE_IN
equity,sector,OTHER
waste,management,OBJECTIVE
security,scandal,OTHER
marketing,skill,PERFORM&ENGAGE_IN
city,service,SUBJECT
layoff,notice,TOPIC
load,factor,TOPIC
defense,technology,PERFORM&ENGAGE_IN
safety,practice,OBJECTIVE
rice,pudding,SUBSTANCE-MATERIAL-INGREDIENT
timber,industry,CREATE-PROVIDE-GENERATE-SELL
relief,work,PERFORM&ENGAGE_IN
world,index,OBJECTIVE
street,dealer,LOCATION
stadium,booster,LOCATION
market,expansion,OBJECTIVE
escape,route,PERFORM&ENGAGE_IN
supermarket,chain,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
crab,death,SUBJECT
art,fair,RELATIONAL-NOUN-COMPLEMENT
toy,vehicle,EQUATIVE
resort,area,CONTAIN
pricing,information,TOPIC
Ken,Lebowski,PERSONAL_TITLE
opposition,charge,SUBJECT
hour,break,MEASURE
professor,death,SUBJECT
research,paper,PERFORM&ENGAGE_IN
auto,assembly,SUBSTANCE-MATERIAL-INGREDIENT
oil,shock,OTHER
pricing,mechanism,PERFORM&ENGAGE_IN
army,checkpoint,OWNER-USER
telephone,redemption,MEANS
hazard,area,CONTAIN
reconstruction,project,PERFORM&ENGAGE_IN
railroad,worker,EMPLOYER
discrimination,case,OTHER
eye,witness,MEANS
rate,futures,OTHER
campus,building,LOCATION
telephone,carrier,OBJECTIVE
engineering,sector,PERFORM&ENGAGE_IN
vehicle,division,CREATE-PROVIDE-GENERATE-SELL
church,official,ORGANIZE&SUPERVISE&AUTHORITY
cleanup,plan,OBJECTIVE
protection,industry,PERFORM&ENGAGE_IN
development,project,PERFORM&ENGAGE_IN
star,guard,EQUATIVE
hotel,bar,EMPLOYER
aircraft,fuel,WHOLE+PART_OR_MEMBER_OF
security,agent,CREATE-PROVIDE-GENERATE-SELL
nonoperating,earnings,CREATOR-PROVIDER-CAUSE_OF
market,manager,OBJECTIVE
defence,committee,PERFORM&ENGAGE_IN
telecom,network,CREATE-PROVIDE-GENERATE-SELL
book,shop,CREATE-PROVIDE-GENERATE-SELL
company,weakness,SUBJECT
support,center,PERFORM&ENGAGE_IN
control,division,PERFORM&ENGAGE_IN
data,encoding,OBJECTIVE
book,column,TOPIC
mile,east,MEASURE
control,unit,PERFORM&ENGAGE_IN
monster,hurricane,TOPIC
water,gun,CREATE-PROVIDE-GENERATE-SELL
missile,capability,CREATE-PROVIDE-GENERATE-SELL
telecom,service,CREATE-PROVIDE-GENERATE-SELL
member,country,EQUATIVE
mainland,authority,EMPLOYER
night,session,TIME-OF1
mile,pipeline,MEASURE
credit,rate,RELATIONAL-NOUN-COMPLEMENT
rabbit,death,SUBJECT
trading,group,PERFORM&ENGAGE_IN
medicine,guru,TOPIC_OF_EXPERT
component,division,EQUATIVE
data,transfer,OBJECTIVE
quality,battery,MEASURE
hero,cemetery,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
court,appeal,SUBJECT
participation,rate,RELATIONAL-NOUN-COMPLEMENT
ski,instructor,TOPIC
trampoline,artist,TOPIC_OF_EXPERT
labor,protest,SUBJECT
electricity,network,CREATE-PROVIDE-GENERATE-SELL
security,gain,OBJECTIVE
bus,system,CREATE-PROVIDE-GENERATE-SELL
city,planner,EMPLOYER
diversion,project,PERFORM&ENGAGE_IN
member,institution,EQUATIVE
mile,trek,MEASURE
nominating,process,EQUATIVE
ship,owner,OBJECTIVE
ethics,rule,TOPIC
media,baron,ORGANIZE&SUPERVISE&AUTHORITY
debt,collector,OBJECTIVE
family,saga,TOPIC
drought,bite,CREATOR-PROVIDER-CAUSE_OF
fraud,investigation,TOPIC
motorcycle,noise,CREATOR-PROVIDER-CAUSE_OF
music,piracy,OBJECTIVE
death,song,TOPIC
labor,member,WHOLE+PART_OR_MEMBER_OF
retailing,group,PERFORM&ENGAGE_IN
tourist,facility,CREATE-PROVIDE-GENERATE-SELL
game,show,OBJECTIVE
beach,community,LOCATION
teaching,profession,PERFORM&ENGAGE_IN
vice,president,EQUATIVE
ministry,statement,SUBJECT
drug,trial,TOPIC
vegan,diet,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
oxygen,molecule,SUBSTANCE-MATERIAL-INGREDIENT
coconut,tree,CREATE-PROVIDE-GENERATE-SELL
specialty,market,OTHER
transport,volume,AMOUNT-OF
career,list,TOPIC
animal,regulation,OBJECTIVE
steel,cable,SUBSTANCE-MATERIAL-INGREDIENT
breakup,buzz,TOPIC
