toad,gene,WHOLE+PART_OR_MEMBER_OF
employment,law,TOPIC
reporter,question,SUBJECT
interest,deduction,OBJECTIVE
price,index,OBJECTIVE
rent,increase,OBJECTIVE
loan,company,CREATE-PROVIDE-GENERATE-SELL
dining,hall,PERFORM&ENGAGE_IN
bullet,train,PARTIAL_ATTRIBUTE_TRANSFER
ownership,rights,PERFORM&ENGAGE_IN
coffee,price,RELATIONAL-NOUN-COMPLEMENT
television,interview,LOCATION
hit,leader,EQUATIVE
border,district,LOCATION
market,infrastructure,RELATIONAL-NOUN-COMPLEMENT
empowerment,zone,PERFORM&ENGAGE_IN
quake,cleanup,OBJECTIVE
facility,management,OBJECTIVE
company,source,EMPLOYER
resource,project,PERFORM&ENGAGE_IN
cigarette,pack,CONTAIN
browser,user,OBJECTIVE
problem,area,EQUATIVE
communication,unit,PERFORM&ENGAGE_IN
child,health,RELATIONAL-NOUN-COMPLEMENT
policy,development,OBJECTIVE
tablespoons,flour,MEASURE
surprise,team,EQUATIVE
law,school,TOPIC
breast,augmentation,OBJECTIVE
waste,water,EQUATIVE
art,theft,OBJECTIVE
core,homeless,ADJ-LIKE_NOUN
currency,value,RELATIONAL-NOUN-COMPLEMENT
employment,spokesman,EMPLOYER
point,shooting,MEASURE
cooking,fork,PERFORM&ENGAGE_IN
tourist,bus,PURPOSE
jail,time,TIME-OF2
rock,scene,OTHER
government,coffer,OWNER-USER
equipment,damages,OBJECTIVE
food,distribution,OBJECTIVE
volunteer,worker,EQUATIVE
banking,official,ORGANIZE&SUPERVISE&AUTHORITY
election,battle,TOPIC
market,insider,TOPIC_OF_EXPERT
heart,drug,USER_RECIPIENT
cheese,sauce,SUBSTANCE-MATERIAL-INGREDIENT
election,plan,OBJECTIVE
banking,expert,TOPIC_OF_EXPERT
food,distributor,OBJECTIVE
tour,package,PERFORM&ENGAGE_IN
host,committee,EQUATIVE
taste,test,OBJECTIVE
siege,toll,AMOUNT-OF
killer,pass,PARTIAL_ATTRIBUTE_TRANSFER
color,videotape,OTHER
tax,dollar,CREATOR-PROVIDER-CAUSE_OF
cargo,truck,PURPOSE
money,laundering,OBJECTIVE
flood,peak,RELATIONAL-NOUN-COMPLEMENT
control,measure,PERFORM&ENGAGE_IN
third-quarter,earnings,TIME-OF1
currency,reserve,SUBSTANCE-MATERIAL-INGREDIENT
boat,owner,OBJECTIVE
Rep.,Levin,PERSONAL_TITLE
software,market,PURPOSE
minute,conversation,MEASURE
aerospace,group,PERFORM&ENGAGE_IN
Malcolm,Kaufman,PERSONAL_NAME
felony,conviction,JUSTIFICATION
traffic,report,TOPIC
transport,equipment,PERFORM&ENGAGE_IN
street,gang,LOCATION
tomorrow,morning,TIME-OF1
fashion,show,OBJECTIVE
duty,time,TIME-OF2
book,fair,RELATIONAL-NOUN-COMPLEMENT
creditor,government,EQUATIVE
grain,shortage,RELATIONAL-NOUN-COMPLEMENT
store,window,LOCATION
garbage,man,PURPOSE
backyard,pool,LOCATION
retirement,date,TIME-OF2
eligibility,rule,TOPIC
government,study,SUBJECT
profit,guarantee,OBJECTIVE
football,playoff,EQUATIVE
staff,shortage,RELATIONAL-NOUN-COMPLEMENT
village,elder,LOCATION
party,planner,OBJECTIVE
history,teacher,OBJECTIVE
department,policy,TOPIC
month,recess,MEASURE
campaign,promise,TIME-OF1
aluminium,market,PURPOSE
cocaine,user,OBJECTIVE
world,market,LOCATION
parking,problem,OTHER
table,grape,LOCATION
ferry,company,OWNER-USER
fuel,truck,PURPOSE
abortion,activist,TOPIC_OF_EXPERT
yen,appreciation,OBJECTIVE
star,system,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
energy,shortage,OBJECTIVE
consumer,company,OTHER
room,temperature,TOPIC_OF_COGNITION&EMOTION
plastic,plant,CREATE-PROVIDE-GENERATE-SELL
insurance,official,ORGANIZE&SUPERVISE&AUTHORITY
state,institution,OWNER-USER
acid,corrosion,SUBJECT
truck,engine,WHOLE+PART_OR_MEMBER_OF
conspiracy,case,OTHER
management,decision,TOPIC_OF_COGNITION&EMOTION
mile,system,MEASURE
grain,enterprise,CREATE-PROVIDE-GENERATE-SELL
warehouse,district,PERSONAL_TITLE
spending,proposal,OBJECTIVE
building,product,PERFORM&ENGAGE_IN
entry,point,PERFORM&ENGAGE_IN
sky,blue,RELATIONAL-NOUN-COMPLEMENT
industry,consultant,TOPIC
airforce,assets,OWNER-USER
doctor,order,OBJECTIVE
repeat,offender,EQUATIVE
personality,conflict,OTHER
mill,worker,LOCATION
security,prisoner,OTHER
cigarette,package,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
family,comedy,USER_RECIPIENT
shareholder,suit,OBJECTIVE
art,dealer,OBJECTIVE
investing,issue,TOPIC
Cardinal,Winston,PERSONAL_TITLE
landing,right,PERFORM&ENGAGE_IN
censure,motion,PERFORM&ENGAGE_IN
farmer,enthusiasm,EXPERIENCER-OF-EXPERIENCE
core,principle,ADJ-LIKE_NOUN
point,edge,MEASURE
printing,plant,PERFORM&ENGAGE_IN
wage,gain,OBJECTIVE
management,committee,PERFORM&ENGAGE_IN
tourism,official,TOPIC_OF_EXPERT
filing,period,TIME-OF2
journalist,question,SUBJECT
core,pro,ADJ-LIKE_NOUN
culture,shock,CREATOR-PROVIDER-CAUSE_OF
terrorism,expert,TOPIC_OF_EXPERT
coyote,pelt,WHOLE+PART_OR_MEMBER_OF
computer,manager,OBJECTIVE
recruitment,effort,PERFORM&ENGAGE_IN
cancer,education,TOPIC
recycling,effort,PERFORM&ENGAGE_IN
weapon,inspection,OBJECTIVE
poll,result,CREATOR-PROVIDER-CAUSE_OF
horror,flick,OTHER
transportation,service,EQUATIVE
export,exhibition,OBJECTIVE
family,reunion,SUBJECT
chief,torturer,ADJ-LIKE_NOUN
playoff,contender,OBJECTIVE
client,money,USER_RECIPIENT
aviation,agreement,TOPIC
tow,truck,PERFORM&ENGAGE_IN
copper,stock,RELATIONAL-NOUN-COMPLEMENT
week,vacation,MEASURE
highway,patrol,LOCATION
service,concern,TOPIC_OF_COGNITION&EMOTION
immigration,law,TOPIC
diamond,market,PURPOSE
company,officer,EMPLOYER
food,processor,OBJECTIVE
hospital,test,OBJECTIVE
consultation,paper,PERFORM&ENGAGE_IN
taxpayer,money,OWNER-USER
training,class,TOPIC
property,sector,CREATE-PROVIDE-GENERATE-SELL
drill,instructor,OBJECTIVE
phone,interview,MEANS
point,race,MEASURE
studio,chief,RELATIONAL-NOUN-COMPLEMENT
rating,firm,PERFORM&ENGAGE_IN
advertising,linage,AMOUNT-OF
company,expectation,SUBJECT
marketing,practice,PERFORM&ENGAGE_IN
science,project,PERFORM&ENGAGE_IN
underwriting,loss,CREATOR-PROVIDER-CAUSE_OF
risk,manager,OBJECTIVE
crime,story,TOPIC
artillery,damage,CREATOR-PROVIDER-CAUSE_OF
duty,officer,ORGANIZE&SUPERVISE&AUTHORITY
core,faithful,ADJ-LIKE_NOUN
government,entity,EMPLOYER
television,right,OBTAIN&ACCESS&SEEK
vision,problem,OTHER
cigarette,factory,CREATE-PROVIDE-GENERATE-SELL
communication,director,OBJECTIVE
development,system,PERFORM&ENGAGE_IN
summer,night,TIME-OF1
university,official,EMPLOYER
amnesty,program,CREATE-PROVIDE-GENERATE-SELL
completion,date,TIME-OF2
hour,session,MEASURE
management,authority,ORGANIZE&SUPERVISE&AUTHORITY
birthday,celebration,OBJECTIVE
labor,situation,OTHER
production,potential,PERFORM&ENGAGE_IN
grain,trade,OBJECTIVE
coin,dealer,OBJECTIVE
recovery,time,TIME-OF2
warhead,plutonium,PERSONAL_TITLE
center,court,LOCATION
year,monopoly,MEASURE
glass,house,SUBSTANCE-MATERIAL-INGREDIENT
share,swap,OBJECTIVE
home,price,RELATIONAL-NOUN-COMPLEMENT
tv,programming,OBJECTIVE
manufacturing,efficiency,RELATIONAL-NOUN-COMPLEMENT
watchdog,group,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
hour,standoff,MEASURE
turboprop,plane,OTHER
insider,trade,SUBJECT
party,government,OBJECTIVE
shipping,cost,RELATIONAL-NOUN-COMPLEMENT
state,institute,OWNER-USER
home,store,LOCATION
Julia,Rosenthal,PERSONAL_NAME
world,hunger,LOCATION
job,opening,OBJECTIVE
embassy,personnel,EMPLOYER
leadership,team,PERFORM&ENGAGE_IN
investigation,team,PERFORM&ENGAGE_IN
insurance,reform,OBJECTIVE
independence,process,EQUATIVE
peace,broker,OBJECTIVE
abortion,medication,PERFORM&ENGAGE_IN
holiday,discount,TIME-OF1
oil,tycoon,OBJECTIVE
company,executive,EMPLOYER
movement,leader,OBJECTIVE
gas,guzzler,OBJECTIVE
impeachment,proceeding,TOPIC
court,complaint,SUBJECT
miles,northwest,MEASURE
track,championship,EQUATIVE
fall,harvest,TIME-OF1
safety,pin,CREATE-PROVIDE-GENERATE-SELL
widget,price,RELATIONAL-NOUN-COMPLEMENT
voucher,program,CREATE-PROVIDE-GENERATE-SELL
construction,plan,OBJECTIVE
video,poker,MEANS
meter,yard,MEASURE
trick,campaign,MEANS
enterprise,reform,OBJECTIVE
audio,file,TOPIC
computer,security,RELATIONAL-NOUN-COMPLEMENT
core,operations,ADJ-LIKE_NOUN
salmon,fishing,OBTAIN&ACCESS&SEEK
travel,destination,PERFORM&ENGAGE_IN
deadend,job,EQUATIVE
expense,ratio,RELATIONAL-NOUN-COMPLEMENT
foot,surgery,OTHER
morning,light,TIME-OF1
management,information,TOPIC
dance,company,PERFORM&ENGAGE_IN
chintz,drape,SUBSTANCE-MATERIAL-INGREDIENT
pasta,salad,SUBSTANCE-MATERIAL-INGREDIENT
size,spider,MEASURE
star,forward,EQUATIVE
railroad,crossing,OTHER
rescue,vessel,PERFORM&ENGAGE_IN
food,program,CREATE-PROVIDE-GENERATE-SELL
month,layoff,MEASURE
debt,cost,RELATIONAL-NOUN-COMPLEMENT
behavior,problem,OTHER
inventory,purchase,OBJECTIVE
labor,secretary,EMPLOYER
cooperation,system,PERFORM&ENGAGE_IN
plant,capacity,RELATIONAL-NOUN-COMPLEMENT
acquisition,plan,OBJECTIVE
design,consultant,TOPIC
customs,commissioner,TOPIC_OF_EXPERT
software,publisher,OBJECTIVE
control,effort,PERFORM&ENGAGE_IN
abortion,decision,TOPIC_OF_COGNITION&EMOTION
satellite,program,MEANS
budget,situation,OTHER
motorcycle,officer,ORGANIZE&SUPERVISE&AUTHORITY
payment,terms,TOPIC
newspaper,industry,CREATE-PROVIDE-GENERATE-SELL
wildlife,protection,OBJECTIVE
verification,mission,PERFORM&ENGAGE_IN
division,championship,RELATIONAL-NOUN-COMPLEMENT
mainframe,system,EQUATIVE
chief,coach,OBJECTIVE
quarterfinal,match,EQUATIVE
self-help,book,TOPIC
newspaper,ad,LOCATION
infant,fatality,EXPERIENCER-OF-EXPERIENCE
broadband,network,PERFORM&ENGAGE_IN
deer,population,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
marketing,possibility,PERFORM&ENGAGE_IN
equity,participation,LEXICALIZED
tobacco,operation,CREATE-PROVIDE-GENERATE-SELL
trading,desk,PERFORM&ENGAGE_IN
plant,director,OBJECTIVE
value,judgment,OBJECTIVE
highway,project,CREATE-PROVIDE-GENERATE-SELL
coupon,security,RELATIONAL-NOUN-COMPLEMENT
television,market,PURPOSE
point,spread,MEASURE
production,site,PERFORM&ENGAGE_IN
mob,violence,SUBJECT
successor,company,EQUATIVE
baby,coconut,EQUATIVE
television,technology,CREATE-PROVIDE-GENERATE-SELL
settlement,negotiation,OBJECTIVE
residency,permit,PERFORM&ENGAGE_IN
duck,foot,WHOLE+PART_OR_MEMBER_OF
material,price,RELATIONAL-NOUN-COMPLEMENT
policy,coordinator,OBJECTIVE
rule,program,OTHER
government,regulator,EMPLOYER
news,clipping,TOPIC
grain,price,RELATIONAL-NOUN-COMPLEMENT
candy,bar,SUBSTANCE-MATERIAL-INGREDIENT
specialty,fertilizer,EQUATIVE
magazine,heir,OBJECTIVE
magazine,survey,SUBJECT
furniture,exhibition,OBJECTIVE
toy,manufacturer,OBJECTIVE
transportation,equipment,PERFORM&ENGAGE_IN
income,policy,TOPIC
system,company,ORGANIZE&SUPERVISE&AUTHORITY
state,sector,OWNER-USER
dawn,raid,TIME-OF1
car,exhibition,OBJECTIVE
telecommunication,department,PERFORM&ENGAGE_IN
adjustment,screw,PERFORM&ENGAGE_IN
cabaret,singer,LOCATION
grain,harvest,OBJECTIVE
citizenship,law,TOPIC
insolvency,law,TOPIC
mile,flight,MEASURE
banking,regulator,OBJECTIVE
tax,lawyer,OTHER
petroleum,futures,OTHER
drug,prevention,OBJECTIVE
blood,circulation,OBJECTIVE
security,department,CREATE-PROVIDE-GENERATE-SELL
anthrax,death,CREATOR-PROVIDER-CAUSE_OF
arbitrage,trader,OTHER
component,maker,OBJECTIVE
fan,angst,EXPERIENCER-OF-EXPERIENCE
clothes,importer,OBJECTIVE
shampoo,flask,CONTAIN
eradication,effort,PERFORM&ENGAGE_IN
treatment,project,PERFORM&ENGAGE_IN
election,ballot,PURPOSE
impact,assessment,OBJECTIVE
deputy,assistant,EQUATIVE
luxury,car,CREATE-PROVIDE-GENERATE-SELL
body,tissue,LOCATION
coal,strike,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
state,permit,OBJECTIVE
gasoline,inventory,SUBSTANCE-MATERIAL-INGREDIENT
redevelopment,project,PERFORM&ENGAGE_IN
spring,break,TIME-OF1
drug,abuser,OBJECTIVE
radar,facility,PERFORM&ENGAGE_IN
laundry,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
inspection,station,PERFORM&ENGAGE_IN
drug,dealing,OBJECTIVE
debris,clearance,OBJECTIVE
rehabilitation,work,PERFORM&ENGAGE_IN
banking,office,PERFORM&ENGAGE_IN
city,administration,OBJECTIVE
cocaine,production,OBJECTIVE
veteran,benefit,USER_RECIPIENT
government,support,SUBJECT
beep,tone,EQUATIVE
transaction,cost,RELATIONAL-NOUN-COMPLEMENT
development,agenda,PERFORM&ENGAGE_IN
beauty,aid,CREATE-PROVIDE-GENERATE-SELL
crew,chief,RELATIONAL-NOUN-COMPLEMENT
quality,date,MEASURE
gas,leak,OBJECTIVE
sanctions,legislation,TOPIC
office,equipment,EQUATIVE
television,actor,LOCATION
child,death,OBJECTIVE
character,issue,TOPIC
meter,butterfly,MEASURE
mouse,skull,WHOLE+PART_OR_MEMBER_OF
crush,fracture,CREATOR-PROVIDER-CAUSE_OF
traffic,fatality,CREATOR-PROVIDER-CAUSE_OF
drilling,operation,PERFORM&ENGAGE_IN
sugar,producer,OBJECTIVE
brokerage,house,EQUATIVE
debt,financing,OBJECTIVE
broadcast,operation,PERFORM&ENGAGE_IN
government,document,OWNER-USER
primary,voter,PERSONAL_TITLE
market,level,AMOUNT-OF
core,violence,ADJ-LIKE_NOUN
training,academy,PERFORM&ENGAGE_IN
disaster,team,PERFORM&ENGAGE_IN
telecommunication,facility,PERFORM&ENGAGE_IN
prosecutor,general,EQUATIVE
currency,earner,OBJECTIVE
roadside,bomb,LOCATION
car,sector,CREATE-PROVIDE-GENERATE-SELL
bidding,system,PERFORM&ENGAGE_IN
telephone,survey,MEANS
wheat,stockpile,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
championship,leader,OBJECTIVE
college,athlete,LOCATION
board,investigator,EMPLOYER
retail,outlet,PERFORM&ENGAGE_IN
state,laboratory,OWNER-USER
videocassette,recorder,OBJECTIVE
identification,paper,PERFORM&ENGAGE_IN
mortar,attack,MEANS
state,bond,OWNER-USER
acquisition,spree,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
publishing,arm,PERFORM&ENGAGE_IN
food,package,CONTAIN
campaign,advertisement,TOPIC
police,uniform,OWNER-USER
state,law,TOPIC
sport,league,PERFORM&ENGAGE_IN
casualty,rate,RELATIONAL-NOUN-COMPLEMENT
construction,firm,PERFORM&ENGAGE_IN
privatization,project,PERFORM&ENGAGE_IN
key,area,ADJ-LIKE_NOUN
credit,damage,OBJECTIVE
dirt,path,PURPOSE
junk-bond,holding,EQUATIVE
security,talk,TOPIC
labor,peace,TOPIC_OF_COGNITION&EMOTION
network,computer,WHOLE+PART_OR_MEMBER_OF
wine,export,OBJECTIVE
flight,time,TIME-OF2
tax,withholding,OTHER
title,hope,OBTAIN&ACCESS&SEEK
star,endorsement,SUBJECT
airport,gate,WHOLE+PART_OR_MEMBER_OF
carbon,monoxide,SUBSTANCE-MATERIAL-INGREDIENT
testing,procedure,PERFORM&ENGAGE_IN
communication,carrier,OBJECTIVE
trust,income,CREATOR-PROVIDER-CAUSE_OF
money,machine,CREATE-PROVIDE-GENERATE-SELL
electricity,shortage,OBJECTIVE
drug,trafficker,OBJECTIVE
phone,system,PURPOSE
buyback,program,PERFORM&ENGAGE_IN
airline,takeover,OBJECTIVE
copper,wire,SUBSTANCE-MATERIAL-INGREDIENT
screen,time,TIME-OF2
correction,official,ORGANIZE&SUPERVISE&AUTHORITY
damage,estimate,TOPIC
school,shooting,LOCATION
wiring,problem,OTHER
month,tenure,MEASURE
mass,execution,ADJ-LIKE_NOUN
crop,yield,AMOUNT-OF
day,plan,MEASURE
valley,floor,WHOLE+PART_OR_MEMBER_OF
labor,concession,OBJECTIVE
copyright,protection,OBJECTIVE
fiberglass,reinforcement,SUBSTANCE-MATERIAL-INGREDIENT
campaign,platform,OWNER-USER
car,driver,OBJECTIVE
biotech,stock,RELATIONAL-NOUN-COMPLEMENT
drug,funding,OBJECTIVE
custody,dispute,TOPIC
cattle,rancher,OBJECTIVE
office,supply,LOCATION
voting,right,PERFORM&ENGAGE_IN
office,building,EQUATIVE
sun,belt,CONTAIN
core,birder,ADJ-LIKE_NOUN
snap,election,PARTIAL_ATTRIBUTE_TRANSFER
deputy,manager,EQUATIVE
soccer,fan,RELATIONAL-NOUN-COMPLEMENT
problem,asset,EQUATIVE
traffic,volume,AMOUNT-OF
marketing,expert,TOPIC_OF_EXPERT
tax,protection,MITIGATE&OPPOSE
government,army,EMPLOYER
illiteracy,rate,RELATIONAL-NOUN-COMPLEMENT
music,retailer,OBJECTIVE
radar,image,MEANS
watercolor,artist,MEANS
transportation,subcommittee,ORGANIZE&SUPERVISE&AUTHORITY
newspaper,insert,LOCATION
mortgage,company,CREATE-PROVIDE-GENERATE-SELL
funding,level,AMOUNT-OF
military,commander,OBJECTIVE
competition,policy,TOPIC
missile,submarine,PURPOSE
drug,crop,EQUATIVE
security,firm,PERFORM&ENGAGE_IN
customer,money,OWNER-USER
family,tragedy,EXPERIENCER-OF-EXPERIENCE
transportation,route,PERFORM&ENGAGE_IN
core,construction,ADJ-LIKE_NOUN
runway,light,LOCATION
telecommunication,line,PERFORM&ENGAGE_IN
exercise,bike,PERFORM&ENGAGE_IN
veto,power,PERFORM&ENGAGE_IN
liability,claim,OBJECTIVE
bribery,scandal,OTHER
research,program,PERFORM&ENGAGE_IN
telephone,giant,CREATE-PROVIDE-GENERATE-SELL
book,industry,CREATE-PROVIDE-GENERATE-SELL
night,crawler,TIME-OF1
trading,strategy,PERFORM&ENGAGE_IN
wage,gap,TOPIC
radar,equipment,PURPOSE
exhibition,match,EQUATIVE
settlement,terms,TOPIC
utilization,rate,RELATIONAL-NOUN-COMPLEMENT
reelection,bid,PERFORM&ENGAGE_IN
benefit,consultant,TOPIC
St.,Jones,PERSONAL_TITLE
yard,game,MEASURE
safety,officer,CREATE-PROVIDE-GENERATE-SELL
study,course,TOPIC
core,spectator,ADJ-LIKE_NOUN
enemy,generosity,RELATIONAL-NOUN-COMPLEMENT
minority,employee,WHOLE+PART_OR_MEMBER_OF
police,detective,EMPLOYER
sister,publication,EQUATIVE
company,representative,EMPLOYER
market,turbulence,LOCATION
bank,reform,OBJECTIVE
advocacy,group,PERFORM&ENGAGE_IN
television,broadcasting,MEANS
oil,deposit,SUBSTANCE-MATERIAL-INGREDIENT
karaoke,bar,CREATE-PROVIDE-GENERATE-SELL
halftime,lead,TIME-OF1
option,price,RELATIONAL-NOUN-COMPLEMENT
firm,merger,SUBJECT
share,plan,OBJECTIVE
car,plant,CREATE-PROVIDE-GENERATE-SELL
art,administrator,OBJECTIVE
display,system,PERFORM&ENGAGE_IN
enforcement,mechanism,PERFORM&ENGAGE_IN
equity,sector,OTHER
waste,management,OBJECTIVE
security,scandal,OTHER
marketing,skill,PERFORM&ENGAGE_IN
city,service,SUBJECT
layoff,notice,TOPIC
load,factor,RELATIONAL-NOUN-COMPLEMENT
defense,technology,PERFORM&ENGAGE_IN
safety,practice,OBJECTIVE
rice,pudding,SUBSTANCE-MATERIAL-INGREDIENT
timber,industry,CREATE-PROVIDE-GENERATE-SELL
relief,work,PERFORM&ENGAGE_IN
world,index,OBJECTIVE
street,dealer,LOCATION
stadium,booster,OBJECTIVE
market,expansion,OBJECTIVE
escape,route,PERFORM&ENGAGE_IN
supermarket,chain,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
crab,death,SUBJECT
art,fair,PERFORM&ENGAGE_IN
toy,vehicle,EQUATIVE
resort,area,CONTAIN
pricing,information,TOPIC
Ken,Lebowski,PERSONAL_NAME
opposition,charge,SUBJECT
hour,break,MEASURE
professor,death,SUBJECT
research,paper,PERFORM&ENGAGE_IN
auto,assembly,OBJECTIVE
oil,shock,CREATOR-PROVIDER-CAUSE_OF
pricing,mechanism,PERFORM&ENGAGE_IN
army,checkpoint,OWNER-USER
telephone,redemption,OBJECTIVE
hazard,area,CONTAIN
reconstruction,project,PERFORM&ENGAGE_IN
railroad,worker,LOCATION
discrimination,case,OTHER
eye,witness,TOPIC_OF_EXPERT
rate,futures,OTHER
campus,building,LOCATION
telephone,carrier,OBJECTIVE
engineering,sector,PERFORM&ENGAGE_IN
vehicle,division,CREATE-PROVIDE-GENERATE-SELL
church,official,EMPLOYER
cleanup,plan,OBJECTIVE
protection,industry,PERFORM&ENGAGE_IN
development,project,PERFORM&ENGAGE_IN
star,guard,EQUATIVE
hotel,bar,LOCATION
aircraft,fuel,USER_RECIPIENT
security,agent,CREATE-PROVIDE-GENERATE-SELL
nonoperating,earnings,CREATOR-PROVIDER-CAUSE_OF
market,manager,OBJECTIVE
defence,committee,PERFORM&ENGAGE_IN
telecom,network,PERFORM&ENGAGE_IN
book,shop,CREATE-PROVIDE-GENERATE-SELL
company,weakness,RELATIONAL-NOUN-COMPLEMENT
support,center,PERFORM&ENGAGE_IN
control,division,PERFORM&ENGAGE_IN
data,encoding,OBJECTIVE
book,column,TOPIC
mile,east,MEASURE
control,unit,PERFORM&ENGAGE_IN
monster,hurricane,PARTIAL_ATTRIBUTE_TRANSFER
water,gun,PURPOSE
missile,capability,CREATE-PROVIDE-GENERATE-SELL
telecom,service,CREATE-PROVIDE-GENERATE-SELL
member,country,EQUATIVE
mainland,authority,LOCATION
night,session,TIME-OF1
mile,pipeline,MEASURE
credit,rate,RELATIONAL-NOUN-COMPLEMENT
rabbit,death,SUBJECT
trading,group,PERFORM&ENGAGE_IN
medicine,guru,TOPIC_OF_EXPERT
component,division,CREATE-PROVIDE-GENERATE-SELL
data,transfer,OBJECTIVE
quality,battery,MEASURE
hero,cemetery,PERSONAL_TITLE
court,appeal,OTHER
participation,rate,RELATIONAL-NOUN-COMPLEMENT
ski,instructor,TOPIC
trampoline,artist,MEANS
labor,protest,OBJECTIVE
electricity,network,CREATE-PROVIDE-GENERATE-SELL
security,gain,OBJECTIVE
bus,system,PURPOSE
city,planner,OBJECTIVE
diversion,project,PERFORM&ENGAGE_IN
member,institution,EQUATIVE
mile,trek,MEASURE
nominating,process,EQUATIVE
ship,owner,OBJECTIVE
ethics,rule,TOPIC
media,baron,ORGANIZE&SUPERVISE&AUTHORITY
debt,collector,OBJECTIVE
family,saga,TOPIC
drought,bite,CREATOR-PROVIDER-CAUSE_OF
fraud,investigation,OBJECTIVE
motorcycle,noise,CREATOR-PROVIDER-CAUSE_OF
music,piracy,OBJECTIVE
death,song,TOPIC
labor,member,WHOLE+PART_OR_MEMBER_OF
retailing,group,PERFORM&ENGAGE_IN
tourist,facility,USER_RECIPIENT
game,show,OBJECTIVE
beach,community,LOCATION
teaching,profession,PERFORM&ENGAGE_IN
vice,president,RELATIONAL-NOUN-COMPLEMENT
ministry,statement,SUBJECT
drug,trial,OBJECTIVE
vegan,diet,USER_RECIPIENT
oxygen,molecule,SUBSTANCE-MATERIAL-INGREDIENT
coconut,tree,CREATE-PROVIDE-GENERATE-SELL
specialty,market,PURPOSE
transport,volume,AMOUNT-OF
career,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
animal,regulation,OBJECTIVE
