hitting,streak,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
brand,switcher,OBJECTIVE
toad,gene,WHOLE+PART_OR_MEMBER_OF
employment,law,TOPIC
reporter,question,SUBJECT
interest,deduction,OBJECTIVE
price,index,OBJECTIVE
rent,increase,OBJECTIVE
loan,company,CREATE-PROVIDE-GENERATE-SELL
dining,hall,CREATE-PROVIDE-GENERATE-SELL
bullet,train,PARTIAL_ATTRIBUTE_TRANSFER
ownership,rights,OTHER
coffee,price,RELATIONAL-NOUN-COMPLEMENT
television,interview,LOCATION
hit,leader,EQUATIVE
border,district,WHOLE+PART_OR_MEMBER_OF
market,infrastructure,RELATIONAL-NOUN-COMPLEMENT
empowerment,zone,CONTAIN
quake,cleanup,OBJECTIVE
facility,management,OBJECTIVE
company,source,EMPLOYER
resource,project,CREATE-PROVIDE-GENERATE-SELL
cigarette,pack,CONTAIN
browser,user,OBJECTIVE
problem,area,CONTAIN
communication,unit,PERFORM&ENGAGE_IN
child,health,RELATIONAL-NOUN-COMPLEMENT
policy,development,OBJECTIVE
tablespoons,flour,MEASURE
surprise,team,EQUATIVE
law,school,TOPIC
breast,augmentation,OBJECTIVE
waste,water,EQUATIVE
art,theft,OBJECTIVE
core,homeless,ADJ-LIKE_NOUN
currency,value,RELATIONAL-NOUN-COMPLEMENT
employment,spokesman,EMPLOYER
point,shooting,MEASURE
cooking,fork,PERFORM&ENGAGE_IN
tourist,bus,USER_RECIPIENT
jail,time,TIME-OF2
rock,scene,OTHER
government,coffer,OWNER-USER
equipment,damages,OBJECTIVE
food,distribution,OBJECTIVE
volunteer,worker,EQUATIVE
banking,official,ORGANIZE&SUPERVISE&AUTHORITY
election,battle,MEASURE
market,insider,WHOLE+PART_OR_MEMBER_OF
heart,drug,USER_RECIPIENT
cheese,sauce,SUBSTANCE-MATERIAL-INGREDIENT
election,plan,OBJECTIVE
banking,expert,TOPIC_OF_EXPERT
food,distributor,OBJECTIVE
tour,package,USER_RECIPIENT
host,committee,EQUATIVE
taste,test,OBJECTIVE
siege,toll,AMOUNT-OF
killer,pass,CREATE-PROVIDE-GENERATE-SELL
color,videotape,MEASURE
tax,dollar,CREATOR-PROVIDER-CAUSE_OF
cargo,truck,PURPOSE
money,laundering,OBJECTIVE
flood,peak,RELATIONAL-NOUN-COMPLEMENT
control,measure,AMOUNT-OF
third-quarter,earnings,TIME-OF1
currency,reserve,RELATIONAL-NOUN-COMPLEMENT
boat,owner,OBJECTIVE
Rep.,Levin,PERSONAL_TITLE
software,market,PURPOSE
minute,conversation,MEASURE
aerospace,group,CREATE-PROVIDE-GENERATE-SELL
Malcolm,Kaufman,PERSONAL_NAME
felony,conviction,EQUATIVE
traffic,report,TOPIC
transport,equipment,PERFORM&ENGAGE_IN
street,gang,LOCATION
tomorrow,morning,TIME-OF1
fashion,show,OBJECTIVE
duty,time,TIME-OF2
book,fair,RELATIONAL-NOUN-COMPLEMENT
creditor,government,EQUATIVE
grain,shortage,OBJECTIVE
store,window,OWNER-USER
garbage,man,CREATE-PROVIDE-GENERATE-SELL
backyard,pool,WHOLE+PART_OR_MEMBER_OF
retirement,date,TIME-OF2
eligibility,rule,TOPIC
government,study,SUBJECT
profit,guarantee,OBJECTIVE
football,playoff,OBJECTIVE
staff,shortage,USER_RECIPIENT
village,elder,WHOLE+PART_OR_MEMBER_OF
party,planner,OBJECTIVE
history,teacher,OBJECTIVE
department,policy,TOPIC
month,recess,MEASURE
campaign,promise,WHOLE+PART_OR_MEMBER_OF
aluminium,market,PURPOSE
cocaine,user,OBJECTIVE
world,market,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
parking,problem,OTHER
table,grape,LOCATION
ferry,company,OWNER-USER
fuel,truck,CREATE-PROVIDE-GENERATE-SELL
abortion,activist,OBTAIN&ACCESS&SEEK
yen,appreciation,OBJECTIVE
star,system,EQUATIVE
energy,shortage,RELATIONAL-NOUN-COMPLEMENT
consumer,company,CREATE-PROVIDE-GENERATE-SELL
room,temperature,RELATIONAL-NOUN-COMPLEMENT
plastic,plant,CREATE-PROVIDE-GENERATE-SELL
insurance,official,ORGANIZE&SUPERVISE&AUTHORITY
state,institution,OWNER-USER
acid,corrosion,SUBJECT
truck,engine,WHOLE+PART_OR_MEMBER_OF
conspiracy,case,OTHER
management,decision,SUBJECT
mile,system,MEASURE
grain,enterprise,CREATE-PROVIDE-GENERATE-SELL
warehouse,district,CONTAIN
spending,proposal,OBJECTIVE
building,product,PERFORM&ENGAGE_IN
entry,point,PERFORM&ENGAGE_IN
sky,blue,WHOLE+ATTRIBUTE&FEATURE&QUALITY_VALUE_IS_CHARACTERISTIC_OF
industry,consultant,EMPLOYER
airforce,assets,OWNER-USER
doctor,order,SUBJECT
repeat,offender,EQUATIVE
personality,conflict,OTHER
mill,worker,LOCATION
security,prisoner,OTHER
cigarette,package,CONTAIN
family,comedy,USER_RECIPIENT
shareholder,suit,SUBJECT
art,dealer,OBJECTIVE
investing,issue,TOPIC
Cardinal,Winston,PERSONAL_TITLE
landing,right,PERFORM&ENGAGE_IN
censure,motion,PERFORM&ENGAGE_IN
farmer,enthusiasm,EXPERIENCER-OF-EXPERIENCE
core,principle,ADJ-LIKE_NOUN
point,edge,MEASURE
printing,plant,CREATE-PROVIDE-GENERATE-SELL
wage,gain,OBJECTIVE
management,committee,PERFORM&ENGAGE_IN
tourism,official,ORGANIZE&SUPERVISE&AUTHORITY
filing,period,TIME-OF2
journalist,question,SUBJECT
core,pro,ADJ-LIKE_NOUN
culture,shock,OTHER
terrorism,expert,TOPIC_OF_EXPERT
coyote,pelt,WHOLE+PART_OR_MEMBER_OF
computer,manager,OBJECTIVE
recruitment,effort,PERFORM&ENGAGE_IN
cancer,education,OBJECTIVE
recycling,effort,PERFORM&ENGAGE_IN
weapon,inspection,OBJECTIVE
poll,result,CREATOR-PROVIDER-CAUSE_OF
horror,flick,CREATE-PROVIDE-GENERATE-SELL
transportation,service,CREATE-PROVIDE-GENERATE-SELL
export,exhibition,OBJECTIVE
family,reunion,SUBJECT
chief,torturer,ADJ-LIKE_NOUN
playoff,contender,OBJECTIVE
client,money,OWNER-USER
aviation,agreement,TOPIC
tow,truck,CREATE-PROVIDE-GENERATE-SELL
copper,stock,SUBSTANCE-MATERIAL-INGREDIENT
week,vacation,MEASURE
highway,patrol,OBJECTIVE
service,concern,OTHER
immigration,law,TOPIC
diamond,market,PURPOSE
company,officer,EMPLOYER
food,processor,OBJECTIVE
hospital,test,OBJECTIVE
consultation,paper,PERFORM&ENGAGE_IN
taxpayer,money,OWNER-USER
training,class,TOPIC
property,sector,CREATE-PROVIDE-GENERATE-SELL
drill,instructor,TOPIC
phone,interview,MEANS
point,race,MEASURE
studio,chief,RELATIONAL-NOUN-COMPLEMENT
rating,firm,CREATE-PROVIDE-GENERATE-SELL
advertising,linage,CREATE-PROVIDE-GENERATE-SELL
company,expectation,SUBJECT
marketing,practice,PERFORM&ENGAGE_IN
science,project,CREATE-PROVIDE-GENERATE-SELL
underwriting,loss,CREATOR-PROVIDER-CAUSE_OF
risk,manager,OBJECTIVE
crime,story,TOPIC
artillery,damage,CREATOR-PROVIDER-CAUSE_OF
duty,officer,ORGANIZE&SUPERVISE&AUTHORITY
core,faithful,ADJ-LIKE_NOUN
government,entity,EMPLOYER
television,right,CREATE-PROVIDE-GENERATE-SELL
vision,problem,OTHER
cigarette,factory,CREATE-PROVIDE-GENERATE-SELL
communication,director,OBJECTIVE
development,system,PERFORM&ENGAGE_IN
summer,night,TIME-OF1
university,official,EMPLOYER
amnesty,program,USER_RECIPIENT
completion,date,EQUATIVE
hour,session,MEASURE
management,authority,ORGANIZE&SUPERVISE&AUTHORITY
birthday,celebration,OBJECTIVE
labor,situation,OTHER
production,potential,OTHER
grain,trade,OBJECTIVE
coin,dealer,OBJECTIVE
recovery,time,TIME-OF2
warhead,plutonium,CREATE-PROVIDE-GENERATE-SELL
center,court,LOCATION
year,monopoly,MEASURE
glass,house,SUBSTANCE-MATERIAL-INGREDIENT
share,swap,OBJECTIVE
home,price,RELATIONAL-NOUN-COMPLEMENT
tv,programming,OBJECTIVE
manufacturing,efficiency,RELATIONAL-NOUN-COMPLEMENT
watchdog,group,EQUATIVE
hour,standoff,MEASURE
turboprop,plane,OTHER
insider,trade,SUBJECT
party,government,SUBJECT
shipping,cost,RELATIONAL-NOUN-COMPLEMENT
state,institute,OWNER-USER
home,store,OWNER-USER
Julia,Rosenthal,PERSONAL_NAME
world,hunger,EXPERIENCER-OF-EXPERIENCE
job,opening,OBJECTIVE
embassy,personnel,EMPLOYER
leadership,team,OTHER
investigation,team,PERFORM&ENGAGE_IN
insurance,reform,OBJECTIVE
independence,process,EQUATIVE
peace,broker,OBJECTIVE
abortion,medication,PERFORM&ENGAGE_IN
holiday,discount,TIME-OF1
oil,tycoon,CREATE-PROVIDE-GENERATE-SELL
company,executive,EMPLOYER
movement,leader,OBJECTIVE
gas,guzzler,OBJECTIVE
impeachment,proceeding,TOPIC
court,complaint,SUBJECT
miles,northwest,MEASURE
track,championship,EQUATIVE
fall,harvest,TIME-OF1
safety,pin,CREATE-PROVIDE-GENERATE-SELL
widget,price,RELATIONAL-NOUN-COMPLEMENT
voucher,program,CREATE-PROVIDE-GENERATE-SELL
construction,plan,OBJECTIVE
video,poker,MEANS
meter,yard,MEASURE
trick,campaign,EQUATIVE
enterprise,reform,OBJECTIVE
audio,file,TOPIC
computer,security,CREATE-PROVIDE-GENERATE-SELL
core,operations,ADJ-LIKE_NOUN
salmon,fishing,OBTAIN&ACCESS&SEEK
travel,destination,USER_RECIPIENT
deadend,job,EQUATIVE
expense,ratio,RELATIONAL-NOUN-COMPLEMENT
foot,surgery,MEASURE
morning,light,TIME-OF1
management,information,TOPIC
dance,company,CREATE-PROVIDE-GENERATE-SELL
chintz,drape,SUBSTANCE-MATERIAL-INGREDIENT
pasta,salad,SUBSTANCE-MATERIAL-INGREDIENT
size,spider,MEASURE
star,forward,EQUATIVE
railroad,crossing,WHOLE+PART_OR_MEMBER_OF
rescue,vessel,PERFORM&ENGAGE_IN
food,program,CREATE-PROVIDE-GENERATE-SELL
month,layoff,MEASURE
debt,cost,RELATIONAL-NOUN-COMPLEMENT
behavior,problem,OTHER
inventory,purchase,OBJECTIVE
labor,secretary,EMPLOYER
cooperation,system,PERFORM&ENGAGE_IN
plant,capacity,RELATIONAL-NOUN-COMPLEMENT
acquisition,plan,OBJECTIVE
design,consultant,TOPIC
customs,commissioner,ORGANIZE&SUPERVISE&AUTHORITY
software,publisher,OBJECTIVE
control,effort,PERFORM&ENGAGE_IN
abortion,decision,OBJECTIVE
satellite,program,USER_RECIPIENT
budget,situation,OTHER
motorcycle,officer,EMPLOYER
payment,terms,TOPIC
newspaper,industry,CREATE-PROVIDE-GENERATE-SELL
wildlife,protection,OBJECTIVE
verification,mission,PERFORM&ENGAGE_IN
division,championship,RELATIONAL-NOUN-COMPLEMENT
mainframe,system,EQUATIVE
chief,coach,ADJ-LIKE_NOUN
quarterfinal,match,EQUATIVE
self-help,book,TOPIC
newspaper,ad,LOCATION
infant,fatality,OTHER
broadband,network,CREATE-PROVIDE-GENERATE-SELL
deer,population,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
marketing,possibility,WHOLE+PART_OR_MEMBER_OF
equity,participation,SUBJECT
tobacco,operation,CREATE-PROVIDE-GENERATE-SELL
trading,desk,PERFORM&ENGAGE_IN
plant,director,OBJECTIVE
value,judgment,OBJECTIVE
highway,project,CREATE-PROVIDE-GENERATE-SELL
coupon,security,RELATIONAL-NOUN-COMPLEMENT
television,market,PURPOSE
point,spread,MEASURE
production,site,PERFORM&ENGAGE_IN
mob,violence,SUBJECT
successor,company,EQUATIVE
baby,coconut,USER_RECIPIENT
television,technology,CREATE-PROVIDE-GENERATE-SELL
settlement,negotiation,OBJECTIVE
residency,permit,OBTAIN&ACCESS&SEEK
duck,foot,WHOLE+PART_OR_MEMBER_OF
material,price,RELATIONAL-NOUN-COMPLEMENT
policy,coordinator,OBJECTIVE
rule,program,PERFORM&ENGAGE_IN
government,regulator,EMPLOYER
news,clipping,TOPIC
grain,price,RELATIONAL-NOUN-COMPLEMENT
candy,bar,CREATE-PROVIDE-GENERATE-SELL
specialty,fertilizer,EQUATIVE
magazine,heir,RELATIONAL-NOUN-COMPLEMENT
magazine,survey,SUBJECT
furniture,exhibition,OBJECTIVE
toy,manufacturer,OBJECTIVE
transportation,equipment,CREATE-PROVIDE-GENERATE-SELL
income,policy,TOPIC
system,company,CREATE-PROVIDE-GENERATE-SELL
state,sector,OWNER-USER
dawn,raid,OBJECTIVE
car,exhibition,OBJECTIVE
telecommunication,department,PERFORM&ENGAGE_IN
adjustment,screw,CREATE-PROVIDE-GENERATE-SELL
cabaret,singer,OBJECTIVE
grain,harvest,OBJECTIVE
citizenship,law,TOPIC
insolvency,law,TOPIC
mile,flight,MEASURE
banking,regulator,OBJECTIVE
tax,lawyer,OTHER
petroleum,futures,OTHER
drug,prevention,OBJECTIVE
blood,circulation,OBJECTIVE
security,department,CREATE-PROVIDE-GENERATE-SELL
anthrax,death,CREATOR-PROVIDER-CAUSE_OF
arbitrage,trader,OTHER
component,maker,OBJECTIVE
fan,angst,SUBJECT
clothes,importer,OBJECTIVE
shampoo,flask,CONTAIN
eradication,effort,PERFORM&ENGAGE_IN
treatment,project,PERFORM&ENGAGE_IN
election,ballot,PURPOSE
impact,assessment,SUBJECT
deputy,assistant,EQUATIVE
luxury,car,CREATE-PROVIDE-GENERATE-SELL
body,tissue,WHOLE+PART_OR_MEMBER_OF
coal,strike,OTHER
state,permit,SUBJECT
gasoline,inventory,CREATE-PROVIDE-GENERATE-SELL
redevelopment,project,PERFORM&ENGAGE_IN
spring,break,TIME-OF1
drug,abuser,OBJECTIVE
radar,facility,CREATE-PROVIDE-GENERATE-SELL
laundry,list,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
inspection,station,PERFORM&ENGAGE_IN
drug,dealing,OBJECTIVE
debris,clearance,OBJECTIVE
rehabilitation,work,PERFORM&ENGAGE_IN
banking,office,PERFORM&ENGAGE_IN
city,administration,OBJECTIVE
cocaine,production,OBJECTIVE
veteran,benefit,USER_RECIPIENT
government,support,SUBJECT
beep,tone,EQUATIVE
transaction,cost,RELATIONAL-NOUN-COMPLEMENT
development,agenda,PERFORM&ENGAGE_IN
beauty,aid,CREATE-PROVIDE-GENERATE-SELL
crew,chief,RELATIONAL-NOUN-COMPLEMENT
quality,date,MEASURE
gas,leak,OBJECTIVE
sanctions,legislation,TOPIC
office,equipment,OWNER-USER
television,actor,LOCATION
child,death,SUBJECT
character,issue,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
meter,butterfly,MEASURE
mouse,skull,WHOLE+PART_OR_MEMBER_OF
crush,fracture,CREATOR-PROVIDER-CAUSE_OF
traffic,fatality,CREATOR-PROVIDER-CAUSE_OF
drilling,operation,PERFORM&ENGAGE_IN
sugar,producer,OBJECTIVE
brokerage,house,EQUATIVE
debt,financing,OBJECTIVE
broadcast,operation,PERFORM&ENGAGE_IN
government,document,OWNER-USER
primary,voter,ADJ-LIKE_NOUN
market,level,AMOUNT-OF
core,violence,ADJ-LIKE_NOUN
training,academy,PERFORM&ENGAGE_IN
disaster,team,MITIGATE&OPPOSE
telecommunication,facility,PERFORM&ENGAGE_IN
prosecutor,general,EQUATIVE
currency,earner,OBJECTIVE
roadside,bomb,LOCATION
car,sector,CREATE-PROVIDE-GENERATE-SELL
bidding,system,PERFORM&ENGAGE_IN
telephone,survey,MEANS
wheat,stockpile,CREATE-PROVIDE-GENERATE-SELL
championship,leader,OBJECTIVE
college,athlete,EMPLOYER
board,investigator,EMPLOYER
retail,outlet,OWNER-USER
state,laboratory,OWNER-USER
videocassette,recorder,OBJECTIVE
identification,paper,PERFORM&ENGAGE_IN
mortar,attack,MEANS
state,bond,OWNER-USER
acquisition,spree,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
publishing,arm,PERFORM&ENGAGE_IN
food,package,CREATE-PROVIDE-GENERATE-SELL
campaign,advertisement,SUBJECT
police,uniform,OWNER-USER
state,law,OWNER-USER
sport,league,PERFORM&ENGAGE_IN
casualty,rate,RELATIONAL-NOUN-COMPLEMENT
construction,firm,CREATE-PROVIDE-GENERATE-SELL
privatization,project,CREATE-PROVIDE-GENERATE-SELL
key,area,ADJ-LIKE_NOUN
credit,damage,OBJECTIVE
dirt,path,SUBSTANCE-MATERIAL-INGREDIENT
junk-bond,holding,EQUATIVE
security,talk,TOPIC
labor,peace,OTHER
network,computer,WHOLE+PART_OR_MEMBER_OF
wine,export,OBJECTIVE
flight,time,RELATIONAL-NOUN-COMPLEMENT
tax,withholding,OBJECTIVE
title,hope,OBTAIN&ACCESS&SEEK
star,endorsement,SUBJECT
airport,gate,WHOLE+PART_OR_MEMBER_OF
carbon,monoxide,SUBSTANCE-MATERIAL-INGREDIENT
testing,procedure,PERFORM&ENGAGE_IN
communication,carrier,OBJECTIVE
trust,income,CREATOR-PROVIDER-CAUSE_OF
money,machine,CREATE-PROVIDE-GENERATE-SELL
electricity,shortage,RELATIONAL-NOUN-COMPLEMENT
drug,trafficker,OBJECTIVE
phone,system,PURPOSE
buyback,program,PERFORM&ENGAGE_IN
airline,takeover,OBJECTIVE
copper,wire,SUBSTANCE-MATERIAL-INGREDIENT
screen,time,TIME-OF2
correction,official,ORGANIZE&SUPERVISE&AUTHORITY
damage,estimate,OBJECTIVE
school,shooting,OBJECTIVE
wiring,problem,OTHER
month,tenure,MEASURE
mass,execution,ADJ-LIKE_NOUN
crop,yield,AMOUNT-OF
day,plan,MEASURE
valley,floor,WHOLE+PART_OR_MEMBER_OF
labor,concession,SUBJECT
copyright,protection,SUBJECT
fiberglass,reinforcement,SUBSTANCE-MATERIAL-INGREDIENT
campaign,platform,OWNER-USER
car,driver,OBJECTIVE
biotech,stock,VARIETY&GENUS_OF
drug,funding,OBJECTIVE
custody,dispute,TOPIC
cattle,rancher,CREATE-PROVIDE-GENERATE-SELL
office,supply,LOCATION
voting,right,PERFORM&ENGAGE_IN
office,building,OWNER-USER
sun,belt,USER_RECIPIENT
core,birder,ADJ-LIKE_NOUN
snap,election,EQUATIVE
deputy,manager,EQUATIVE
soccer,fan,OBJECTIVE
problem,asset,EQUATIVE
traffic,volume,AMOUNT-OF
marketing,expert,TOPIC_OF_EXPERT
tax,protection,OBJECTIVE
government,army,EMPLOYER
illiteracy,rate,RELATIONAL-NOUN-COMPLEMENT
music,retailer,OBJECTIVE
radar,image,MEANS
watercolor,artist,CREATE-PROVIDE-GENERATE-SELL
transportation,subcommittee,ORGANIZE&SUPERVISE&AUTHORITY
newspaper,insert,OBJECTIVE
mortgage,company,CREATE-PROVIDE-GENERATE-SELL
funding,level,AMOUNT-OF
military,commander,EMPLOYER
competition,policy,TOPIC
missile,submarine,CONTAIN
drug,crop,EQUATIVE
security,firm,CREATE-PROVIDE-GENERATE-SELL
customer,money,OWNER-USER
family,tragedy,OTHER
transportation,route,PERFORM&ENGAGE_IN
core,construction,ADJ-LIKE_NOUN
runway,light,LOCATION
telecommunication,line,PERFORM&ENGAGE_IN
exercise,bike,PERFORM&ENGAGE_IN
veto,power,EQUATIVE
liability,claim,OBJECTIVE
bribery,scandal,OTHER
research,program,PERFORM&ENGAGE_IN
telephone,giant,CREATE-PROVIDE-GENERATE-SELL
book,industry,CREATE-PROVIDE-GENERATE-SELL
night,crawler,TIME-OF1
trading,strategy,PERFORM&ENGAGE_IN
wage,gap,OTHER
radar,equipment,PURPOSE
exhibition,match,EQUATIVE
settlement,terms,TOPIC
utilization,rate,RELATIONAL-NOUN-COMPLEMENT
reelection,bid,EQUATIVE
benefit,consultant,TOPIC
St.,Jones,PERSONAL_TITLE
yard,game,MEASURE
safety,officer,CREATE-PROVIDE-GENERATE-SELL
study,course,TOPIC
core,spectator,ADJ-LIKE_NOUN
enemy,generosity,USER_RECIPIENT
minority,employee,WHOLE+PART_OR_MEMBER_OF
police,detective,EMPLOYER
sister,publication,SUBJECT
company,representative,EMPLOYER
market,turbulence,OTHER
bank,reform,OBJECTIVE
advocacy,group,PERFORM&ENGAGE_IN
television,broadcasting,MEANS
oil,deposit,SUBSTANCE-MATERIAL-INGREDIENT
karaoke,bar,CREATE-PROVIDE-GENERATE-SELL
halftime,lead,MEASURE
option,price,RELATIONAL-NOUN-COMPLEMENT
firm,merger,SUBJECT
share,plan,OBJECTIVE
car,plant,CREATE-PROVIDE-GENERATE-SELL
art,administrator,OBJECTIVE
display,system,PERFORM&ENGAGE_IN
enforcement,mechanism,PERFORM&ENGAGE_IN
equity,sector,OTHER
waste,management,OBJECTIVE
security,scandal,OTHER
marketing,skill,PERFORM&ENGAGE_IN
city,service,SUBJECT
layoff,notice,EQUATIVE
load,factor,EQUATIVE
defense,technology,PERFORM&ENGAGE_IN
safety,practice,CREATE-PROVIDE-GENERATE-SELL
rice,pudding,SUBSTANCE-MATERIAL-INGREDIENT
timber,industry,CREATE-PROVIDE-GENERATE-SELL
relief,work,CREATE-PROVIDE-GENERATE-SELL
world,index,OBJECTIVE
street,dealer,OBJECTIVE
stadium,booster,OBJECTIVE
market,expansion,OBJECTIVE
escape,route,EQUATIVE
supermarket,chain,PART&MEMBER_OF_COLLECTION&CONFIG&SERIES
crab,death,SUBJECT
art,fair,RELATIONAL-NOUN-COMPLEMENT
toy,vehicle,EQUATIVE
resort,area,CONTAIN
pricing,information,TOPIC
Ken,Lebowski,PERSONAL_NAME
opposition,charge,SUBJECT
hour,break,MEASURE
professor,death,SUBJECT
research,paper,TOPIC
auto,assembly,OBJECTIVE
oil,shock,CREATOR-PROVIDER-CAUSE_OF
pricing,mechanism,PERFORM&ENGAGE_IN
army,checkpoint,OWNER-USER
telephone,redemption,OTHER
hazard,area,CONTAIN
reconstruction,project,PERFORM&ENGAGE_IN
railroad,worker,WHOLE+PART_OR_MEMBER_OF
discrimination,case,OTHER
eye,witness,OBJECTIVE
rate,futures,OTHER
campus,building,OWNER-USER
telephone,carrier,OBJECTIVE
engineering,sector,PERFORM&ENGAGE_IN
vehicle,division,CREATE-PROVIDE-GENERATE-SELL
church,official,EMPLOYER
cleanup,plan,OBJECTIVE
protection,industry,CREATE-PROVIDE-GENERATE-SELL
development,project,PERFORM&ENGAGE_IN
star,guard,EQUATIVE
hotel,bar,USER_RECIPIENT
aircraft,fuel,USER_RECIPIENT
security,agent,CREATE-PROVIDE-GENERATE-SELL
nonoperating,earnings,CREATOR-PROVIDER-CAUSE_OF
market,manager,OBJECTIVE
defence,committee,ORGANIZE&SUPERVISE&AUTHORITY
telecom,network,CREATE-PROVIDE-GENERATE-SELL
book,shop,CREATE-PROVIDE-GENERATE-SELL
company,weakness,RELATIONAL-NOUN-COMPLEMENT
support,center,CREATE-PROVIDE-GENERATE-SELL
control,division,CREATE-PROVIDE-GENERATE-SELL
data,encoding,OBJECTIVE
book,column,TOPIC
mile,east,MEASURE
control,unit,PERFORM&ENGAGE_IN
monster,hurricane,USER_RECIPIENT
water,gun,PURPOSE
missile,capability,CREATE-PROVIDE-GENERATE-SELL
telecom,service,CREATE-PROVIDE-GENERATE-SELL
member,country,EQUATIVE
mainland,authority,EMPLOYER
night,session,TIME-OF1
mile,pipeline,MEASURE
credit,rate,RELATIONAL-NOUN-COMPLEMENT
rabbit,death,SUBJECT
trading,group,PERFORM&ENGAGE_IN
medicine,guru,TOPIC_OF_EXPERT
component,division,CREATE-PROVIDE-GENERATE-SELL
data,transfer,OBJECTIVE
quality,battery,MEASURE
hero,cemetery,USER_RECIPIENT
court,appeal,SUBJECT
participation,rate,RELATIONAL-NOUN-COMPLEMENT
ski,instructor,TOPIC
trampoline,artist,CREATE-PROVIDE-GENERATE-SELL
labor,protest,SUBJECT
electricity,network,CREATE-PROVIDE-GENERATE-SELL
security,gain,OBJECTIVE
bus,system,PURPOSE
city,planner,OBJECTIVE
diversion,project,CREATE-PROVIDE-GENERATE-SELL
member,institution,EQUATIVE
mile,trek,MEASURE
nominating,process,EQUATIVE
ship,owner,OBJECTIVE
ethics,rule,TOPIC
media,baron,EMPLOYER
debt,collector,OBJECTIVE
family,saga,USER_RECIPIENT
drought,bite,SUBJECT
fraud,investigation,OBJECTIVE
motorcycle,noise,CREATOR-PROVIDER-CAUSE_OF
music,piracy,OBJECTIVE
death,song,TOPIC
labor,member,WHOLE+PART_OR_MEMBER_OF
retailing,group,PERFORM&ENGAGE_IN
tourist,facility,USER_RECIPIENT
game,show,OBJECTIVE
beach,community,LOCATION
